ride_id,driver_id,rider_id,city_id,product,vehicle_type,is_ev,start_time,end_time,pickup_lat,pickup_lon,pickup_hex_id9,drop_lat,drop_lon,drop_hex_id9,distance_km,duration_mins,surge_multiplier,fare_amount,uber_fee,net_earnings,tips,payment_type,date
c5129e83-d55a-461f-8db0-f8057a51e636,E10022,R2203,4,UberX,car,FALSE,2023-02-22 12:43:00,2023-02-22 13:16:00,51.4784,5.45426,899d66d56cd3df5,51.42371,5.50769,8993658e5504742,10.3,33,1.11,18.32,4.58,13.74,0,card,2023-02-22
2acf2ea6-5a18-49c6-9c32-f0324a5cb268,E10064,R2007,1,UberGreen,car,TRUE,2023-04-29 17:28:00,2023-04-29 18:06:00,52.36319,4.93374,89568e60ac6a9b0,52.40564,4.94592,89512520b6cc965,9.58,38,1.41,23.13,5.78,17.35,0,cash,2023-04-29
d8eef50f-eb39-4f14-af3f-a1d09804f06e,E10043,R2382,1,UberBlack,car,FALSE,2023-01-11 19:11:00,2023-01-11 19:33:00,52.35952,4.90312,89d7de3239af765,52.32781,4.89909,893805fe4a213a2,4.06,22,1.35,15.06,3.76,11.3,0,card,2023-01-11
15fc3c05-3f36-45a8-bfc0-00d2b94e5e76,E10102,R2011,1,UberPool,car,FALSE,2023-02-06 15:03:00,2023-02-06 15:22:00,52.40581,4.94415,891267d4916fee2,52.40536,4.94195,896232e709405ad,8.91,19,1.05,13.72,3.43,10.29,0,wallet,2023-02-06
12c49f2a-d116-406e-99e9-1648d6c4c64e,E10016,R2229,2,UberX,car,FALSE,2023-03-06 10:10:00,2023-03-06 10:19:00,51.94359,4.51318,89bbe3f9aee942a,51.90904,4.45355,8922efac4a87fd6,7.27,9,1.01,12.32,3.08,9.24,0,card,2023-03-06
42bb2fe4-c6dc-4bbf-a9b0-24b5ceb1eb7f,E10065,R2178,4,UberX,car,FALSE,2023-01-02 01:40:00,2023-01-02 02:00:00,51.40545,5.44348,89304b3c2d78e60,51.40493,5.45529,8910e3353990135,7.7,20,1.04,13.41,3.35,10.06,0,cash,2023-01-02
9a89f2bb-59f4-409e-996d-eb238c6b1846,E10004,R2077,1,UberX,car,TRUE,2023-02-16 17:34:00,2023-02-16 18:01:00,52.40521,4.94785,892f65b4f24b251,52.3258,4.90418,89ee6c127871990,9.09,27,1.41,20.85,5.21,15.64,0,card,2023-02-16
58888ad8-636f-41d9-aaaf-e0d39055416d,E10128,R2181,2,UberX,car,FALSE,2023-04-17 22:45:00,2023-04-17 23:01:00,51.88409,4.43557,8988d421cf4565f,51.91416,4.45663,896dbb208890870,7.39,16,1.18,14.03,3.51,10.52,0,cash,2023-04-17
f35aa53c-3071-47ef-af33-a2beed015173,E10042,R2063,3,UberPool,car,FALSE,2023-04-17 22:06:00,2023-04-17 22:22:00,52.05315,5.1233,89030ae49a46783,52.05732,5.11488,89a5a6693bb54b8,4.37,16,1.17,8.25,2.06,6.19,1.5,cash,2023-04-17
fb4499e8-6799-4f00-810f-2488e430df01,E10051,R2556,1,UberPool,car,FALSE,2023-03-21 23:16:00,2023-03-21 23:36:00,52.36086,4.90173,896e9bbc0ad5fc3,52.40385,4.95015,8941bfb96e96443,3.82,20,1.3,7.4,1.85,5.55,0,wallet,2023-03-21
0411d601-0dcd-437d-b94d-e4ff0397ea96,E10054,R2516,2,UberGreen,car,TRUE,2023-03-05 12:29:00,2023-03-05 13:03:00,51.88845,4.42689,894d061840d0cee,51.94213,4.51409,89ded408a3d8697,3.57,34,1.02,6.8,1.7,5.1,0,wallet,2023-03-05
6929cc9c-3359-46cc-bd86-bedec75d271a,E10128,R2451,3,UberX,car,FALSE,2023-04-10 16:32:00,2023-04-10 16:50:00,52.11007,5.13587,89c56cbbc9a339c,52.08406,5.16374,89ea0296242f23e,3.88,18,1.4,9.7,2.42,7.28,0,wallet,2023-04-10
73c8e924-ee2f-445c-9e7f-238d2f8fc0bb,E10084,R2441,4,UberX,car,FALSE,2023-02-24 18:51:00,2023-02-24 19:21:00,51.40663,5.45422,89b4ff54c87bbcb,51.40425,5.44846,890c54b13412a19,5.9,30,1.27,12.35,3.09,9.26,0,wallet,2023-02-24
f85b457a-d58a-42e6-9661-a10a3f009ea3,E10040,R2577,4,UberGreen,car,TRUE,2023-04-20 09:11:00,2023-04-20 09:43:00,51.48056,5.44806,8960a4cd79a26e9,51.40488,5.45031,89b0eb1259643c5,8.28,32,1.26,18.23,4.56,13.67,0,cash,2023-04-20
f8320dd9-786d-475c-8f09-a3672a53aee7,E10151,R2278,1,UberX,car,FALSE,2023-04-30 12:25:00,2023-04-30 13:05:00,52.38474,4.85827,89682cba396eed1,52.34495,4.84933,8915a3214e8383e,3.44,40,1.01,6.55,1.64,4.91,0,wallet,2023-04-30
a12773cd-fab4-4850-822d-12a79f02126c,E10017,R2131,4,UberPool,car,FALSE,2023-04-10 15:53:00,2023-04-10 16:31:00,51.40977,5.4512,8984e63d42302f8,51.4063,5.4495,89ea5ec5252c6c0,1.84,38,1.04,3.51,0.88,2.63,0,card,2023-04-10
afe870c3-968f-4fb2-9021-6bae928f3931,E10035,R2554,1,UberX,car,FALSE,2023-04-22 23:21:00,2023-04-23 00:02:00,52.34451,4.84557,893af14b316170e,52.32894,4.89851,8960c55c262042a,7.34,41,1.3,16.01,4,12.01,0,wallet,2023-04-22
b3464aa8-dfac-450d-ae43-a85f2c929e9c,E10022,R2432,4,UberX,car,FALSE,2023-04-14 11:06:00,2023-04-14 11:15:00,51.42147,5.50671,89a6b3ea48561c1,51.4098,5.45074,897140f7e1873c7,9.18,9,1,15.11,3.78,11.33,2.7,wallet,2023-04-14
421b02e0-fcd1-4021-8829-b649e247c6fc,E10038,R2372,5,UberGreen,car,TRUE,2023-03-16 11:23:00,2023-03-16 11:36:00,52.09504,4.30896,89eb05a1dd2f8f5,52.07894,4.2854,8918f9e81cc62f7,10.04,13,1.01,17.71,4.43,13.28,0,card,2023-03-16
c7f483b1-cb6e-421c-a5a2-68444fa10592,E10143,R2285,5,UberPool,car,TRUE,2023-04-15 21:52:00,2023-04-15 22:00:00,52.03037,4.33608,8902797c6cf82cb,52.04645,4.2922,89415ed739ed4b5,5.67,8,1.26,10.55,2.64,7.91,0,cash,2023-04-15
4a34dd8d-f824-4acb-8848-92d7b1da82bc,E10113,R2395,2,UberX,car,FALSE,2023-04-22 23:40:00,2023-04-22 23:54:00,51.9572,4.51598,89bbf9b24ddb20f,51.89562,4.48865,89628afb5273156,3.83,14,1.22,7.89,1.97,5.92,1.8,cash,2023-04-22
04f46c2e-a5f1-42f2-a4af-138f8005a0e8,E10001,R2252,2,UberX,car,FALSE,2023-02-13 05:34:00,2023-02-13 05:48:00,51.91042,4.45437,89cf6e0add546c7,51.95399,4.52444,89d797ddbb6c039,7.81,14,1.1,14.34,3.58,10.76,0,cash,2023-02-13
1ea64d18-f4a9-402b-a261-f3acbd2e8af7,E10143,R2193,2,UberGreen,car,TRUE,2023-04-30 01:13:00,2023-04-30 01:24:00,51.95451,4.52439,8950819d9130f34,51.95871,4.52288,89d74e4508a1778,4.76,11,0.99,8.34,2.08,6.26,1.78,card,2023-04-30
a5298460-985f-47e5-b889-c10bf5be60b9,E10026,R2250,3,UberPool,car,TRUE,2023-01-31 20:50:00,2023-01-31 20:57:00,52.10937,5.13385,89166e251e0d9ad,52.08055,5.1597,89cc3f3535a51ad,9.54,7,1.05,14.63,3.66,10.97,0.03,card,2023-01-31
8dcd65cc-7349-4c05-9281-801ce7de1c79,E10030,R2590,3,UberX,car,TRUE,2023-04-21 16:10:00,2023-04-21 16:45:00,52.08524,5.16435,89dfdf887e70452,52.05903,5.07515,893c321b17a2a55,6.74,35,1.4,16.1,4.03,12.07,0.05,wallet,2023-04-21
dca3cafc-d24b-44d3-87a8-fcb8e2e3696e,E10022,R2373,4,UberX,car,FALSE,2023-04-05 15:07:00,2023-04-05 15:23:00,51.40826,5.4433,890c60223b2aca9,51.41987,5.50765,8930cc221f00a8a,1.39,16,1.04,3.37,0.84,2.53,0,card,2023-04-05
53d1983e-0776-4deb-bcd6-a5ae2af45032,E10156,R2061,5,UberPool,car,FALSE,2023-03-04 12:44:00,2023-03-04 13:09:00,52.07793,4.28532,89cc75cee2eb25a,52.05278,4.32267,898430c57c7aaf2,5.13,25,0.99,7.91,1.98,5.93,0,cash,2023-03-04
53f050aa-9d57-47e3-888f-af12681a0271,E10000,R2276,4,UberPool,car,FALSE,2023-02-12 11:54:00,2023-02-12 12:12:00,51.47838,5.45023,89827bdaa835e3a,51.42215,5.50319,89d2265f980b3a8,12.21,18,1,17.7,4.42,13.28,0,card,2023-02-12
981c2e69-9398-4fcc-bcab-b1679fa42315,E10086,R2451,3,UberBlack,car,FALSE,2023-02-08 11:43:00,2023-02-08 12:18:00,52.0569,5.11532,89a42be0b9cb4f1,52.08049,5.16497,89c0359dca8329a,7.21,35,1.05,20.18,5.04,15.14,0,wallet,2023-02-08
6cb64ce5-d852-4132-a235-61ef480f57c7,E10091,R2479,3,UberX,car,FALSE,2023-01-02 02:27:00,2023-01-02 02:51:00,52.10595,5.12984,89008be965e9ef9,52.10705,5.12975,898a00ef311cd26,8.22,24,0.96,13.4,3.35,10.05,0,wallet,2023-01-02
79edafd8-3e06-4aa8-a618-8a909096ac7c,E10045,R2501,2,UberX,car,TRUE,2023-01-15 17:07:00,2023-01-15 17:20:00,51.95848,4.51875,89fb6189729e772,51.9101,4.45146,89c1efc504fde0e,5.68,13,1.29,11.87,2.97,8.9,0,wallet,2023-01-15
e13f5732-6fd0-486d-a0fc-50669de89b40,E10051,R2212,1,UberX,car,FALSE,2023-03-10 08:24:00,2023-03-10 08:40:00,52.38572,4.85962,89351ad636f8ae5,52.40266,4.94909,890f309c1afdba8,6.16,16,1.25,13.06,3.26,9.8,0,wallet,2023-03-10
c1bff4c3-b891-4441-91a4-c729e581f71d,E10042,R2386,2,UberX,car,FALSE,2023-04-15 11:25:00,2023-04-15 12:01:00,51.88699,4.43009,89ba078e604a001,51.90683,4.43403,893e596e07e54e6,4.37,36,1,7.36,1.84,5.52,0,card,2023-04-15
f8853dbf-a86a-4110-b5d6-449bae619181,E10087,R2115,5,UberX,car,FALSE,2023-03-17 22:21:00,2023-03-17 22:55:00,52.07991,4.28173,89e8557300055f9,52.04429,4.29473,899823f31c0a62a,8.46,34,1.29,17.69,4.42,13.27,0,cash,2023-03-17
1e44c07b-44e1-49c5-90f5-cc7ab55174dd,E10065,R2553,4,UberX,car,FALSE,2023-04-15 18:21:00,2023-04-15 18:49:00,51.41902,5.50775,89f56c3b5bb2e8f,51.40815,5.44949,89a6f3dadf061be,5.29,28,1.27,11.22,2.8,8.42,0,card,2023-04-15
6c08f271-f4d7-45d3-b602-bd8fd56afb84,E10098,R2064,4,UberBlack,car,FALSE,2023-02-11 14:34:00,2023-02-11 14:57:00,51.4782,5.45376,898188954072679,51.40508,5.44554,8923d8afe9dc01c,6.83,23,0.99,17.83,4.46,13.37,0,card,2023-02-11
7d31b2b3-4650-4b31-a785-c48304ea1608,E10146,R2030,3,UberBlack,car,TRUE,2023-01-17 15:21:00,2023-01-17 15:47:00,52.09381,5.17635,89f6bd0d5e9fef4,52.05593,5.12127,89cd3fe7fb8e51e,10.76,26,1.15,32.29,8.07,24.22,0,wallet,2023-01-17
63ba479a-963b-41ff-8944-05eb3f2b4829,E10065,R2054,4,UberX,car,FALSE,2023-02-10 14:07:00,2023-02-10 14:46:00,51.40578,5.44066,895af1c2a74600a,51.48321,5.45022,894ad1002fdf5dd,1.2,39,0.99,3.17,0.79,2.38,0.2,cash,2023-02-10
2a0253f7-45ab-4a31-8180-82d54b89d865,E10154,R2070,2,UberX,car,FALSE,2023-01-11 19:55:00,2023-01-11 20:22:00,51.91023,4.437,898cbdf51d78f80,51.95704,4.5176,89746a9ac9c3342,5.9,27,1.43,13.73,3.43,10.3,0,cash,2023-01-11
4180a797-c784-4c64-a34d-04fa2108e26f,E10113,R2580,2,UberX,car,FALSE,2023-04-08 19:47:00,2023-04-08 20:25:00,51.88853,4.43572,89f72c3f881797f,51.95587,4.51861,89838048a568b11,5.46,38,1.43,12.85,3.21,9.64,0,cash,2023-04-08
f3ca1537-3499-4b24-8b8e-a936d947bb5e,E10029,R2038,4,UberX,car,TRUE,2023-01-25 13:31:00,2023-01-25 13:52:00,51.40878,5.45525,898b9868594ed23,51.42017,5.50209,898a84cc0b78ac8,3.93,21,1.12,8,2,6,0,card,2023-01-25
34c39833-51df-4032-baed-04360808d072,E10056,R2169,1,UberX,car,FALSE,2023-02-03 11:52:00,2023-02-03 12:10:00,52.34012,4.84778,8984e3f08a2624b,52.34431,4.84512,89c627ffdf51529,4.19,18,1.12,8.02,2,6.02,0,cash,2023-02-03
6cadffa1-6249-43f8-b7d8-93506adf863c,E10155,R2333,3,UberBlack,car,FALSE,2023-02-16 15:39:00,2023-02-16 16:13:00,52.10778,5.13449,89923cf9a7285e5,52.06116,5.07181,89b64b22d7db251,6.88,34,1.15,21.1,5.28,15.82,0,card,2023-02-16
86ef111c-53fb-416a-abf3-be7c0f48ac95,E10093,R2039,1,UberX,car,FALSE,2023-02-27 22:22:00,2023-02-27 22:39:00,52.34185,4.85086,89bda52853a3c91,52.3621,4.93458,89a498b151a554d,6.07,17,1.18,11.64,2.91,8.73,0,wallet,2023-02-27
83f4e47f-5fe8-428b-aad8-d936283ae1c4,E10001,R2286,2,UberPool,car,FALSE,2023-04-13 22:20:00,2023-04-13 22:50:00,51.91228,4.45283,8982a4077645925,51.91144,4.4392,895c38c90c12f3c,2.41,30,1.18,5.13,1.28,3.85,0,cash,2023-04-13
a50fa507-be49-4878-9d30-79485a002987,E10152,R2356,2,UberX,car,FALSE,2023-03-02 17:26:00,2023-03-02 17:34:00,51.90795,4.43272,896c3b8aa46d873,51.89517,4.48967,896428381ffbb07,4.83,8,1.29,10.81,2.7,8.11,0,wallet,2023-03-02
de50efb6-f972-4d72-9e1a-fe5a9ab85bf2,E10017,R2160,4,UberPool,car,FALSE,2023-02-20 12:40:00,2023-02-20 13:05:00,51.40829,5.45141,89e42772ae29e35,51.40861,5.44477,8995ecae02ff4f8,7.37,25,1.11,12.39,3.1,9.29,3.34,card,2023-02-20
2823de23-5e26-42b5-8854-e473a5a79544,E10011,R2233,5,UberX,car,FALSE,2023-03-24 16:46:00,2023-03-24 17:24:00,52.08269,4.28878,893383284a94e97,52.0326,4.3335,89d7cbb92dfe286,6.01,38,1.45,14.58,3.64,10.94,1.78,cash,2023-03-24
2ea086c8-9331-4080-9aa3-0a095db966c9,E10157,R2534,3,UberGreen,car,TRUE,2023-03-11 10:59:00,2023-03-11 11:07:00,52.08216,5.16342,89c4ab821342592,52.10849,5.13644,890138a81c3c052,6.99,8,1.15,14.29,3.57,10.72,0,card,2023-03-11
fee33369-ca02-4e5e-8de3-d0d2deea820b,E10049,R2516,1,UberX,car,FALSE,2023-04-30 05:30:00,2023-04-30 05:52:00,52.35864,4.90037,89dbf2fd6cc1a92,52.34315,4.84263,89bb48aaac2caba,4.66,22,0.97,8.34,2.08,6.26,0,wallet,2023-04-30
ed7100c4-0bc1-40c4-bd12-0ad6151091e9,E10065,R2363,4,UberX,car,FALSE,2023-01-31 04:06:00,2023-01-31 04:30:00,51.40802,5.44207,89f8206e670cfbd,51.40737,5.45272,89260b73aa92f6a,4.09,24,1.02,7.29,1.82,5.47,5.4,cash,2023-01-31
f550c533-e753-481e-bc2e-45e8be819346,E10081,R2160,3,UberX,car,TRUE,2023-04-13 10:33:00,2023-04-13 10:58:00,52.094,5.17756,891ed66c4e4af08,52.10516,5.13379,89e79edb301afc2,9.48,25,1.15,18.32,4.58,13.74,0,card,2023-04-13
571dda5e-a91b-4c68-8adc-445238adaeb2,E10067,R2503,5,UberGreen,car,TRUE,2023-01-05 14:11:00,2023-01-05 14:19:00,52.09377,4.30774,8992a88804848e0,52.05573,4.32724,891fb1ea29c8b71,6.88,8,1.09,13.7,3.42,10.28,0,cash,2023-01-05
586791f4-61b5-4420-a31d-80372fd33643,E10100,R2597,2,UberX,car,FALSE,2023-04-10 23:06:00,2023-04-10 23:36:00,51.91162,4.43577,89f1a0a6e950cb5,51.95623,4.52108,8901ef89e71035d,7.81,30,1.22,15.83,3.96,11.87,0,wallet,2023-04-10
9c086983-32d8-4f1a-9dd6-0fa7e899802b,E10080,R2326,2,UberGreen,car,TRUE,2023-01-28 06:06:00,2023-01-28 06:26:00,51.90785,4.43377,893745ff1f91f24,51.91286,4.45836,890b367daf8bb13,4.71,20,0.97,8.33,2.08,6.25,0,cash,2023-01-28
878e2a2d-7051-4e19-b055-bdbf6be82e70,E10017,R2367,4,UberX,car,FALSE,2023-01-01 04:35:00,2023-01-01 04:48:00,51.41796,5.50778,898a4298fc0fe95,51.48303,5.44718,89ca493b8b929e5,6.9,13,1.02,11.47,2.87,8.6,0,card,2023-01-01
076e9b8e-5ae9-4890-ba38-800f264d2907,E10103,R2073,5,UberPool,car,FALSE,2023-04-30 20:26:00,2023-04-30 20:55:00,52.08071,4.28014,8900624cc9fbccd,52.04318,4.28807,89d066d23777a72,3.15,29,1.07,5.93,1.48,4.45,0,cash,2023-04-30
05bba6bd-2b7b-47b7-be78-2369da552bbc,E10079,R2582,3,UberX,car,TRUE,2023-01-22 13:38:00,2023-01-22 14:03:00,52.08578,5.16217,893b11c3d606d07,52.05482,5.11819,896f31cc66232e7,8.44,25,1.05,14.42,3.6,10.82,0,wallet,2023-01-22
fd9797ac-1423-436f-bb4d-970cf0d0a055,E10151,R2385,1,UberPool,car,FALSE,2023-04-27 11:37:00,2023-04-27 12:10:00,52.36527,4.9346,899a208bf9395ce,52.36381,4.93235,89f12dd69cb69be,4.88,33,1.12,8.71,2.18,6.53,0,card,2023-04-27
06b8c386-f0bd-433b-8faf-3e764b610756,E10058,R2077,1,UberX,car,FALSE,2023-03-11 10:23:00,2023-03-11 10:49:00,52.33986,4.84371,89ab204ba045998,52.38691,4.85979,892fcaa6f77b31a,1.38,26,1.04,3.1,0.78,2.32,3.06,card,2023-03-11
208bbc32-8770-4c96-8ec6-fa988047ed7b,E10081,R2392,3,UberGreen,car,TRUE,2023-01-10 21:57:00,2023-01-10 22:33:00,52.10726,5.13724,896cd847e7b5bd3,52.107,5.13588,89d2d634bba03a9,6.37,36,1.25,14.27,3.57,10.7,0,cash,2023-01-10
2a3d5bac-9555-49a7-a173-f726d44a65c8,E10121,R2151,5,UberX,car,FALSE,2023-03-05 13:29:00,2023-03-05 14:07:00,52.05196,4.32639,89d959716b11868,52.04609,4.28867,89d4c8ae3a51503,6.95,38,1.14,13.67,3.42,10.25,0,cash,2023-03-05
e6d22466-faa6-4e29-bdf3-db9119f06bf4,E10005,R2472,5,UberPool,car,FALSE,2023-04-27 04:37:00,2023-04-27 05:14:00,52.05389,4.32837,8975326a433a48a,52.04248,4.29673,89b3a07bae5ae4d,1.65,37,1.13,3.39,0.85,2.54,0,wallet,2023-04-27
fa5f0f71-4fde-4a46-89e2-d8f369f0c00f,E10155,R2368,3,UberX,car,FALSE,2023-04-05 13:05:00,2023-04-05 13:31:00,52.0532,5.12117,8918a62a2e088a0,52.10984,5.13482,89d8ee04d1af9e2,3.87,26,1.05,7.79,1.95,5.84,0,wallet,2023-04-05
57552449-7b69-4825-8750-e4661f3a395b,E10070,R2417,4,UberPool,car,FALSE,2023-01-15 04:40:00,2023-01-15 05:21:00,51.40914,5.4441,89ac28f9e13a935,51.40839,5.45275,89737193319690d,7.12,41,1.02,10.6,2.65,7.95,0,wallet,2023-01-15
6c0e409e-205e-4cb3-a98a-da6836b51cbd,E10079,R2355,3,UberBlack,car,TRUE,2023-04-11 19:23:00,2023-04-11 19:44:00,52.05709,5.11942,89174f25ab266d0,52.10726,5.13397,893308abe55f29c,7.9,21,1.33,27.26,6.82,20.44,0,wallet,2023-04-11
b9d5af73-7b2a-46ae-a6a8-7bcaa92ad14a,E10039,R2217,3,UberX,car,TRUE,2023-03-05 09:28:00,2023-03-05 09:49:00,52.0961,5.17803,8922c9993ebf0ee,52.0581,5.11945,890b7c0219423de,5.48,21,1.36,12.99,3.25,9.74,2.28,card,2023-03-05
65f1d749-d7ed-4833-9250-97eb53c0b0f3,E10147,R2356,2,UberGreen,car,TRUE,2023-01-09 09:05:00,2023-01-09 09:17:00,51.88831,4.4321,89c615ddbb9f0d7,51.90024,4.48991,895723e3af90d6a,5.75,12,1.27,13.17,3.29,9.88,0,wallet,2023-01-09
37e558ea-3e9a-44f5-9a39-2cbd6a4519fb,E10025,R2218,4,UberGreen,car,TRUE,2023-03-06 04:57:00,2023-03-06 05:38:00,51.40781,5.44398,898f1f4866b770d,51.42213,5.50627,8996611b91f0a14,3.83,41,1.02,7.83,1.96,5.87,0,card,2023-03-06
e359d70e-0e13-4836-b364-9ec3ab094403,E10020,R2036,1,UberX,car,TRUE,2023-03-24 13:12:00,2023-03-24 13:42:00,52.34158,4.8419,895a8fc5735b9fb,52.38847,4.85638,89d445e370767ce,1.7,30,1.04,3.34,0.84,2.5,0,card,2023-03-24
50475e9c-26fc-492f-9a52-7f151d918bff,E10050,R2004,3,UberX,car,FALSE,2023-04-10 13:20:00,2023-04-10 13:52:00,52.11038,5.13632,895f3783d4b8536,52.10575,5.13018,89189f470a36fc8,7.18,32,1.05,12.53,3.13,9.4,0,card,2023-04-10
aeae4866-d048-4f14-b3af-ca2aec1a71e4,E10156,R2070,5,UberPool,car,FALSE,2023-02-16 09:59:00,2023-02-16 10:12:00,52.07995,4.28685,8920dd199dc4476,52.08185,4.28288,89f407b72e3f7fc,6.8,13,1.39,14.08,3.52,10.56,0,cash,2023-02-16
52316380-40e2-4555-9bf2-2f64d0600045,E10122,R2457,5,UberX,car,TRUE,2023-03-07 17:49:00,2023-03-07 18:21:00,52.09307,4.31149,890803907be4901,52.07818,4.28201,89994e5a0465230,8.23,32,1.41,19.39,4.85,14.54,0,wallet,2023-03-07
86154577-6568-41fe-8afd-146d102a7724,E10140,R2517,2,UberGreen,car,TRUE,2023-04-30 01:37:00,2023-04-30 02:16:00,51.88505,4.43469,89cafb516908064,51.88746,4.43355,89d141f8a435be6,5.43,39,0.99,9.87,2.47,7.4,0,card,2023-04-30
e4092704-e8d8-4c88-b605-bf5cf17447f3,E10026,R2225,5,UberGreen,car,TRUE,2023-04-12 22:28:00,2023-04-12 22:39:00,52.05428,4.32522,896d81637c81f09,52.04141,4.28807,8996866e19581ba,5.95,11,1.29,13.22,3.3,9.92,0.68,wallet,2023-04-12
031f3640-8bbd-482e-86ce-dc2d9e730007,E10003,R2278,3,UberX,car,FALSE,2023-01-21 23:27:00,2023-01-21 23:51:00,52.10555,5.13365,8928e61285104a8,52.08362,5.16313,898227783c3ea61,7.7,24,1.22,15.35,3.84,11.51,0,wallet,2023-01-21
f4457be7-8825-4a28-ad2e-7a14e7b2f120,E10024,R2436,2,UberBlack,car,TRUE,2023-04-15 20:43:00,2023-04-15 21:19:00,51.95534,4.51795,8979e1b75d81d2f,51.95812,4.52044,89ed33814aa6930,5.32,36,1.13,15.75,3.94,11.81,2.44,cash,2023-04-15
3af094b2-9ca6-46b0-bfa9-d03e6d55171d,E10100,R2307,2,UberX,car,FALSE,2023-04-30 11:28:00,2023-04-30 12:06:00,51.94285,4.51538,897be690001b56e,51.91153,4.43907,89ca3e295cd5a09,7.4,38,1,12.28,3.07,9.21,0,cash,2023-04-30
4ae1f291-3cba-4643-a881-7d66ace5d171,E10108,R2597,5,UberX,car,FALSE,2023-04-22 03:56:00,2023-04-22 04:34:00,52.09023,4.24352,891fdfb98c9c0fa,52.05511,4.32727,89466f75b556b83,8.03,38,0.95,12.87,3.22,9.65,0,wallet,2023-04-22
1cce07d2-21c4-4ba8-9621-b52412849ed6,E10154,R2526,2,UberX,car,FALSE,2023-04-11 01:14:00,2023-04-11 01:41:00,51.95551,4.51582,89f01f9499bdb0a,51.88852,4.42761,895045c1e9d71bd,7.05,27,0.99,12.04,3.01,9.03,0,cash,2023-04-11
e9eecb04-da87-4d80-af8c-ee6a5d539721,E10134,R2515,3,UberBlack,car,TRUE,2023-02-21 21:42:00,2023-02-21 21:50:00,52.05784,5.07396,8986ed19affc3a6,52.10515,5.13076,89d8b952b0bd7ed,2.38,8,1.25,8.51,2.13,6.38,0,cash,2023-02-21
b72fbc7f-5be1-49f0-81ba-f19fd3902f17,E10008,R2043,4,UberX,car,FALSE,2023-01-07 06:33:00,2023-01-07 06:53:00,51.46553,5.51418,896ab7f77058456,51.42054,5.50055,892e848609bb36b,9.14,20,1.07,15.85,3.96,11.89,0,cash,2023-01-07
56b3f8db-dbd2-4a59-af64-87af59e8012b,E10144,R2522,3,UberGreen,car,TRUE,2023-03-14 01:22:00,2023-03-14 01:43:00,52.06109,5.0755,89dda2485705469,52.09699,5.17415,89db90ff647aa04,3.7,21,0.99,6.64,1.66,4.98,0.22,cash,2023-03-14
3205bb52-b7b7-456b-994b-d6a5b9d769f0,E10023,R2580,5,UberX,car,FALSE,2023-01-29 11:45:00,2023-01-29 12:26:00,52.03178,4.32903,89a6fc018e300be,52.09025,4.25002,890f4c27572a8f7,8.81,41,1.01,14.86,3.72,11.14,0,cash,2023-01-29
06b7ec8a-2a7a-42b8-b63e-fff2cf15bde4,E10028,R2190,5,UberX,car,TRUE,2023-03-09 05:26:00,2023-03-09 05:45:00,52.033,4.32869,89aa5efd6fc27ca,52.053,4.32708,895a61e9f0fb13b,2.63,19,1.03,5.27,1.32,3.95,0,cash,2023-03-09
64aa4636-c836-4220-bbed-583d2cf57a37,E10016,R2004,1,UberPool,car,FALSE,2023-02-01 07:55:00,2023-02-01 08:18:00,52.36368,4.90619,89083309eb53f0a,52.36596,4.92627,89554533e26f590,3.38,23,1.36,7.57,1.89,5.68,0.39,card,2023-02-01
ca51fbce-132b-47a0-b8f2-94afd655f08e,E10029,R2171,3,UberX,car,TRUE,2023-03-12 22:20:00,2023-03-12 22:45:00,52.08484,5.16429,89fef4297a557db,52.10885,5.12949,89f133eff11fcfb,2.1,25,1.17,4.46,1.12,3.34,0,cash,2023-03-12
782aa0ca-6592-4f21-8de8-9349433f8d8a,E10036,R2317,2,UberPool,car,TRUE,2023-02-01 19:47:00,2023-02-01 20:04:00,51.90705,4.43637,894c05db2bfb874,51.89847,4.49741,89adc8a09dcc495,7.71,17,1.43,16.13,4.03,12.1,0,wallet,2023-02-01
9d3a4522-8542-4751-b1ba-a21408153522,E10018,R2490,1,UberX,car,FALSE,2023-01-23 10:39:00,2023-01-23 11:15:00,52.40205,4.94168,89cf51a77927958,52.36212,4.92964,895dfb97b21907a,6.13,36,1.04,11.37,2.84,8.53,0,cash,2023-01-23
b408dc7a-1711-4729-acd0-41197b597e0c,E10074,R2035,1,UberX,car,FALSE,2023-01-04 23:36:00,2023-01-04 23:45:00,52.34364,4.85069,8901740d50cbf90,52.35869,4.89843,89fbf4501f437d8,4.19,9,1.3,9.42,2.36,7.06,0,wallet,2023-01-04
af00a495-e7b7-4706-a70d-45fd56cdeb40,E10062,R2574,5,UberX,car,FALSE,2023-02-04 02:35:00,2023-02-04 02:56:00,52.08828,4.25083,8992ccebba7ee15,52.04495,4.28848,89327ac33e4ac04,1.24,21,0.98,3.21,0.8,2.41,0,cash,2023-02-04
a8f5439e-64e7-49f9-96ae-825e3d30c596,E10063,R2447,5,UberX,car,FALSE,2023-04-24 14:57:00,2023-04-24 15:19:00,52.09472,4.30909,899f39fa9c08096,52.05726,4.32047,8912de5eb869d8a,7.59,22,1.09,13.97,3.49,10.48,0,card,2023-04-24
