earner_id,city_id,date,trips_count,rides_distance_km,rides_duration_mins,rides_gross_fare,rides_net_earnings,rides_tips,orders_count,eats_distance_km,eats_duration_mins,eats_delivery_fee,eats_net_earnings,eats_tips,total_jobs,total_net_earnings,total_tips,week
E10132,2,2023-02-26,1,4.1,11,8.98,6.74,0,0,0,0,0,0,0,1,6.74,0,2023-W08
E10132,2,2023-03-06,1,7.31,22,14.15,10.61,0,0,0,0,0,0,0,1,10.61,0,2023-W10
E10132,2,2023-03-07,2,11.04,46,21.3,15.98,0,0,0,0,0,0,0,2,15.98,0,2023-W10
E10132,2,2023-03-30,1,4.99,37,8.12,6.09,0,0,0,0,0,0,0,1,6.09,0,2023-W13
E10132,2,2023-03-31,1,7.26,24,18.76,14.07,1.64,0,0,0,0,0,0,1,14.07,1.64,2023-W13
E10132,2,2023-04-13,1,4.86,42,8.89,6.67,0,0,0,0,0,0,0,1,6.67,0,2023-W15
E10132,2,2023-04-21,1,4.21,25,14.14,10.6,0,0,0,0,0,0,0,1,10.6,0,2023-W16
E10132,5,2023-01-07,1,3.57,33,7.45,5.59,0,0,0,0,0,0,0,1,5.59,0,2023-W01
E10133,1,2023-01-01,1,6.42,18,11.07,8.3,0,0,0,0,0,0,0,1,8.3,0,2022-W52
E10133,1,2023-02-07,1,7.29,14,13.24,9.93,0,0,0,0,0,0,0,1,9.93,0,2023-W06
E10133,1,2023-02-10,1,5.9,31,11.47,8.6,0,0,0,0,0,0,0,1,8.6,0,2023-W06
E10133,1,2023-02-11,1,3.8,7,6.84,5.13,0,0,0,0,0,0,0,1,5.13,0,2023-W06
E10133,1,2023-02-13,2,10.61,49,18.5,13.87,0,0,0,0,0,0,0,2,13.87,0,2023-W07
E10133,1,2023-02-23,1,6.71,39,11.62,8.72,0,0,0,0,0,0,0,1,8.72,0,2023-W08
E10133,1,2023-03-12,1,8.37,34,12.37,9.28,0,0,0,0,0,0,0,1,9.28,0,2023-W10
E10133,1,2023-03-18,1,7.15,16,24.62,18.46,0,0,0,0,0,0,0,1,18.46,0,2023-W11
E10133,1,2023-03-30,1,2.73,20,4.88,3.66,0.73,0,0,0,0,0,0,1,3.66,0.73,2023-W13
E10133,1,2023-04-25,1,4.96,29,11.23,8.42,0,0,0,0,0,0,0,1,8.42,0,2023-W17
E10133,1,2023-04-29,1,5.69,27,13.33,10,1.75,0,0,0,0,0,0,1,10,1.75,2023-W17
E10133,3,2023-02-07,1,2.39,18,6.33,4.75,0,0,0,0,0,0,0,1,4.75,0,2023-W06
E10134,3,2023-01-12,1,6.8,13,11.48,8.61,0,0,0,0,0,0,0,1,8.61,0,2023-W02
E10134,3,2023-01-14,1,6.84,21,11,8.25,0,0,0,0,0,0,0,1,8.25,0,2023-W02
E10134,3,2023-01-16,1,7.52,29,15.64,11.73,0,0,0,0,0,0,0,1,11.73,0,2023-W03
E10134,3,2023-01-20,1,6.23,25,15.47,11.6,0,0,0,0,0,0,0,1,11.6,0,2023-W03
E10134,3,2023-02-01,2,10.44,54,23.3,17.48,0,0,0,0,0,0,0,2,17.48,0,2023-W05
E10134,3,2023-02-04,1,3.79,42,6.3,4.72,4.21,0,0,0,0,0,0,1,4.72,4.21,2023-W05
E10134,3,2023-02-09,1,5.89,24,13.62,10.22,0,0,0,0,0,0,0,1,10.22,0,2023-W06
E10134,3,2023-02-13,2,11.27,47,21.64,16.23,0,0,0,0,0,0,0,2,16.23,0,2023-W07
E10134,3,2023-02-21,1,2.38,8,8.51,6.38,0,0,0,0,0,0,0,1,6.38,0,2023-W08
E10134,3,2023-02-25,1,1.27,23,3.96,2.97,0,0,0,0,0,0,0,1,2.97,0,2023-W08
E10134,3,2023-02-27,1,4.89,23,11.33,8.5,0,0,0,0,0,0,0,1,8.5,0,2023-W09
E10134,3,2023-03-01,1,4.17,18,10.07,7.55,0,0,0,0,0,0,0,1,7.55,0,2023-W09
E10134,3,2023-03-06,1,3.6,17,7.57,5.68,0,0,0,0,0,0,0,1,5.68,0,2023-W10
E10134,3,2023-03-12,1,6.68,25,14.51,10.88,0,0,0,0,0,0,0,1,10.88,0,2023-W10
E10134,3,2023-03-13,1,10.6,33,23.76,17.82,0.76,0,0,0,0,0,0,1,17.82,0.76,2023-W11
E10134,3,2023-03-15,1,5.2,17,9.28,6.96,0,0,0,0,0,0,0,1,6.96,0,2023-W11
E10134,3,2023-03-16,1,5.44,40,8.69,6.52,0,0,0,0,0,0,0,1,6.52,0,2023-W11
E10134,3,2023-03-22,1,4.44,34,10.24,7.68,0.27,0,0,0,0,0,0,1,7.68,0.27,2023-W12
E10134,3,2023-03-25,1,2.25,37,5.3,3.98,0,0,0,0,0,0,0,1,3.98,0,2023-W12
E10134,3,2023-04-02,1,7.96,22,18.58,13.94,0,0,0,0,0,0,0,1,13.94,0,2023-W13
E10134,3,2023-04-08,1,8.3,37,15.27,11.45,0,0,0,0,0,0,0,1,11.45,0,2023-W14
E10134,3,2023-04-13,1,11.5,33,18.63,13.97,0,0,0,0,0,0,0,1,13.97,0,2023-W15
E10134,3,2023-04-26,3,9.16,88,22.98,17.23,3.42,0,0,0,0,0,0,3,17.23,3.42,2023-W17
E10134,3,2023-04-28,1,7.64,37,15.62,11.72,0,0,0,0,0,0,0,1,11.72,0,2023-W17
E10135,3,2023-01-15,1,7.52,29,17.11,12.83,0,0,0,0,0,0,0,1,12.83,0,2023-W02
E10135,3,2023-04-05,1,8.27,10,18.56,13.92,1.5,0,0,0,0,0,0,1,13.92,1.5,2023-W14
E10135,4,2023-01-16,1,5.56,32,8.59,6.44,0,0,0,0,0,0,0,1,6.44,0,2023-W03
E10135,4,2023-03-26,1,5.74,30,10.35,7.76,0,0,0,0,0,0,0,1,7.76,0,2023-W12
E10135,5,2023-01-10,1,1.2,14,3.79,2.84,1.05,0,0,0,0,0,0,1,2.84,1.05,2023-W02
E10135,5,2023-01-21,1,6.92,7,16.15,12.11,0,0,0,0,0,0,0,1,12.11,0,2023-W03
E10135,5,2023-02-04,1,4.94,31,8.86,6.64,0,0,0,0,0,0,0,1,6.64,0,2023-W05
E10135,5,2023-02-07,1,4.29,14,8.99,6.74,0,0,0,0,0,0,0,1,6.74,0,2023-W06
E10135,5,2023-02-09,1,6.62,33,12.16,9.12,0,0,0,0,0,0,0,1,9.12,0,2023-W06
E10135,5,2023-02-12,1,4.82,22,8.12,6.09,0.15,0,0,0,0,0,0,1,6.09,0.15,2023-W06
E10135,5,2023-02-20,1,11.31,18,42.41,31.81,0,0,0,0,0,0,0,1,31.81,0,2023-W08
E10135,5,2023-03-09,1,8.59,14,16.33,12.25,0,0,0,0,0,0,0,1,12.25,0,2023-W10
E10135,5,2023-03-10,1,4.34,13,7.88,5.91,0,0,0,0,0,0,0,1,5.91,0,2023-W10
E10135,5,2023-03-14,1,6.49,39,12.55,9.41,0,0,0,0,0,0,0,1,9.41,0,2023-W11
E10135,5,2023-03-15,1,6.63,23,15.59,11.69,0,0,0,0,0,0,0,1,11.69,0,2023-W11
E10135,5,2023-03-19,1,6.76,35,13.76,10.32,0,0,0,0,0,0,0,1,10.32,0,2023-W11
E10135,5,2023-03-20,1,1.2,42,4.71,3.53,0,0,0,0,0,0,0,1,3.53,0,2023-W12
E10135,5,2023-04-10,1,7.6,31,11.16,8.37,0,0,0,0,0,0,0,1,8.37,0,2023-W15
E10136,2,2023-01-16,1,6.36,20,12.04,9.03,0,0,0,0,0,0,0,1,9.03,0,2023-W03
E10136,2,2023-01-17,1,9.16,10,14.83,11.12,0,0,0,0,0,0,0,1,11.12,0,2023-W03
E10136,2,2023-01-23,1,2.56,37,5.55,4.16,0,0,0,0,0,0,0,1,4.16,0,2023-W04
E10136,2,2023-01-24,1,5.41,25,9.86,7.4,0,0,0,0,0,0,0,1,7.4,0,2023-W04
E10136,2,2023-02-10,1,9.79,30,17.93,13.45,0,0,0,0,0,0,0,1,13.45,0,2023-W06
E10136,2,2023-02-26,1,2.84,13,5.53,4.15,0,0,0,0,0,0,0,1,4.15,0,2023-W08
E10136,2,2023-03-17,1,4.34,42,9.91,7.43,0,0,0,0,0,0,0,1,7.43,0,2023-W11
E10136,2,2023-03-22,1,6.6,8,13.9,10.42,0,0,0,0,0,0,0,1,10.42,0,2023-W12
E10136,2,2023-03-28,1,5.71,18,19.03,14.27,0,0,0,0,0,0,0,1,14.27,0,2023-W13
E10136,3,2023-02-19,1,10.83,35,22.13,16.6,0,0,0,0,0,0,0,1,16.6,0,2023-W07
E10136,3,2023-02-26,1,6.58,9,11.32,8.49,0.57,0,0,0,0,0,0,1,8.49,0.57,2023-W08
E10136,5,2023-02-14,1,4.84,23,9.83,7.37,3.07,0,0,0,0,0,0,1,7.37,3.07,2023-W07
E10137,1,2023-01-06,1,12.9,15,22.21,16.66,0.5,0,0,0,0,0,0,1,16.66,0.5,2023-W01
E10137,1,2023-01-07,1,6.47,39,10.1,7.58,0,0,0,0,0,0,0,1,7.58,0,2023-W01
E10137,1,2023-01-08,1,2.52,25,5.21,3.91,0,0,0,0,0,0,0,1,3.91,0,2023-W01
E10137,1,2023-01-12,1,10.29,14,15.58,11.68,0,0,0,0,0,0,0,1,11.68,0,2023-W02
E10137,1,2023-01-14,1,5.55,26,8.61,6.46,0,0,0,0,0,0,0,1,6.46,0,2023-W02
E10137,1,2023-01-18,1,6.3,24,10.87,8.15,0,0,0,0,0,0,0,1,8.15,0,2023-W03
E10137,1,2023-02-09,1,6.01,36,9.1,6.82,0,0,0,0,0,0,0,1,6.82,0,2023-W06
E10137,1,2023-02-11,1,3.99,33,6.27,4.7,0,0,0,0,0,0,0,1,4.7,0,2023-W06
E10137,1,2023-02-23,1,3.71,36,7.63,5.72,0,0,0,0,0,0,0,1,5.72,0,2023-W08
E10137,1,2023-03-07,1,6.07,8,10.2,7.65,0,0,0,0,0,0,0,1,7.65,0,2023-W10
E10137,1,2023-03-21,1,6.87,25,10.76,8.07,0,0,0,0,0,0,0,1,8.07,0,2023-W12
E10137,1,2023-03-24,1,5.49,13,10.09,7.57,0,0,0,0,0,0,0,1,7.57,0,2023-W12
E10137,1,2023-04-01,1,4.39,31,10.26,7.7,0,0,0,0,0,0,0,1,7.7,0,2023-W13
E10137,1,2023-04-02,1,4.92,39,10.62,7.96,0,0,0,0,0,0,0,1,7.96,0,2023-W13
E10137,1,2023-04-06,1,4.58,42,8.3,6.22,0,0,0,0,0,0,0,1,6.22,0,2023-W14
E10137,1,2023-04-12,1,3.96,40,9.3,6.97,0,0,0,0,0,0,0,1,6.97,0,2023-W15
E10137,1,2023-04-27,1,10.17,22,17.21,12.91,0,0,0,0,0,0,0,1,12.91,0,2023-W17
E10137,3,2023-01-19,1,6.39,21,12.32,9.24,0,0,0,0,0,0,0,1,9.24,0,2023-W03
E10138,2,2023-01-14,1,8.49,11,15.98,11.98,0,0,0,0,0,0,0,1,11.98,0,2023-W02
E10138,2,2023-04-11,1,3.19,34,6.52,4.89,0,0,0,0,0,0,0,1,4.89,0,2023-W15
E10138,3,2023-03-07,1,4.88,28,8.59,6.44,0,0,0,0,0,0,0,1,6.44,0,2023-W10
E10138,5,2023-01-07,1,7.71,27,12.45,9.34,0.6,0,0,0,0,0,0,1,9.34,0.6,2023-W01
E10138,5,2023-01-19,1,9.09,16,12.7,9.52,0,0,0,0,0,0,0,1,9.52,0,2023-W03
E10138,5,2023-01-20,1,4.87,28,8.14,6.1,0,0,0,0,0,0,0,1,6.1,0,2023-W03
E10138,5,2023-01-22,1,8,22,13.38,10.04,0,0,0,0,0,0,0,1,10.04,0,2023-W03
E10138,5,2023-01-26,1,7.61,26,12.63,9.47,0,0,0,0,0,0,0,1,9.47,0,2023-W04
E10138,5,2023-02-25,1,6.67,15,11.36,8.52,0,0,0,0,0,0,0,1,8.52,0,2023-W08
E10138,5,2023-03-10,1,4.59,23,8.93,6.7,0,0,0,0,0,0,0,1,6.7,0,2023-W10
E10138,5,2023-03-19,1,3.6,24,8.04,6.03,0,0,0,0,0,0,0,1,6.03,0,2023-W11
E10138,5,2023-03-23,2,16.45,28,34.84,26.13,0.79,0,0,0,0,0,0,2,26.13,0.79,2023-W12
E10138,5,2023-03-31,1,8.65,17,14.04,10.53,0,0,0,0,0,0,0,1,10.53,0,2023-W13
E10139,1,2023-01-28,1,7.32,32,12.96,9.72,0,0,0,0,0,0,0,1,9.72,0,2023-W04
E10139,2,2023-01-26,1,6.46,12,12.67,9.5,0,0,0,0,0,0,0,1,9.5,0,2023-W04
E10139,2,2023-02-20,1,8.8,15,14.25,10.69,0,0,0,0,0,0,0,1,10.69,0,2023-W08
E10139,2,2023-02-23,1,6.72,34,14.6,10.95,0.74,0,0,0,0,0,0,1,10.95,0.74,2023-W08
E10139,2,2023-03-05,1,5.9,18,13.22,9.92,0,0,0,0,0,0,0,1,9.92,0,2023-W09
E10139,2,2023-03-09,1,4.86,42,12.24,9.18,0,0,0,0,0,0,0,1,9.18,0,2023-W10
E10139,2,2023-03-17,1,6.19,18,13.39,10.04,0,0,0,0,0,0,0,1,10.04,0,2023-W11
E10139,2,2023-03-19,1,3.07,12,5.94,4.46,0,0,0,0,0,0,0,1,4.46,0,2023-W11
E10139,2,2023-04-02,1,5.68,25,14.36,10.77,0,0,0,0,0,0,0,1,10.77,0,2023-W13
E10139,2,2023-04-06,1,4.84,7,7.34,5.5,0,0,0,0,0,0,0,1,5.5,0,2023-W14
E10139,2,2023-04-13,1,7.73,25,12.99,9.74,0,0,0,0,0,0,0,1,9.74,0,2023-W15
E10139,2,2023-04-15,1,5.93,23,12.25,9.19,0,0,0,0,0,0,0,1,9.19,0,2023-W15
E10139,2,2023-04-17,1,9.94,25,21.25,15.94,0,0,0,0,0,0,0,1,15.94,0,2023-W16
E10139,2,2023-04-22,1,8.3,25,13.76,10.32,0,0,0,0,0,0,0,1,10.32,0,2023-W16
E10139,2,2023-04-30,2,8.21,76,14.9,11.18,1.61,0,0,0,0,0,0,2,11.18,1.61,2023-W17
E10139,3,2023-01-30,1,9.75,11,18.67,14,2.4,0,0,0,0,0,0,1,14,2.4,2023-W05
E10139,5,2023-02-09,1,1.59,9,3.8,2.85,0,0,0,0,0,0,0,1,2.85,0,2023-W06
E10140,1,2023-02-24,1,6.08,39,9.41,7.06,0.92,0,0,0,0,0,0,1,7.06,0.92,2023-W08
E10140,1,2023-03-02,1,10.67,22,24.14,18.1,0,0,0,0,0,0,0,1,18.1,0,2023-W09
E10140,1,2023-03-10,1,3.31,17,8.88,6.66,0,0,0,0,0,0,0,1,6.66,0,2023-W10
E10140,2,2023-01-03,1,2.73,42,5.85,4.39,0,0,0,0,0,0,0,1,4.39,0,2023-W01
E10140,2,2023-01-04,1,7.67,18,14.23,10.67,0,0,0,0,0,0,0,1,10.67,0,2023-W01
E10140,2,2023-01-17,1,4.29,34,8.7,6.53,0,0,0,0,0,0,0,1,6.53,0,2023-W03
E10140,2,2023-01-19,2,16.15,36,30.36,22.77,3.24,0,0,0,0,0,0,2,22.77,3.24,2023-W03
E10140,2,2023-01-25,1,5.21,13,9.58,7.18,0,0,0,0,0,0,0,1,7.18,0,2023-W04
E10140,2,2023-02-04,2,17.76,45,34.19,25.64,1,0,0,0,0,0,0,2,25.64,1,2023-W05
E10140,2,2023-02-20,1,4.46,18,8.89,6.67,0,0,0,0,0,0,0,1,6.67,0,2023-W08
E10140,2,2023-03-04,2,14.42,54,30.42,22.82,0,0,0,0,0,0,0,2,22.82,0,2023-W09
E10140,2,2023-03-23,1,6.89,14,12.62,9.46,0,0,0,0,0,0,0,1,9.46,0,2023-W12
E10140,2,2023-03-29,1,1.2,41,2.82,2.12,3.88,0,0,0,0,0,0,1,2.12,3.88,2023-W13
E10140,2,2023-04-03,1,2.12,38,4.24,3.18,0,0,0,0,0,0,0,1,3.18,0,2023-W14
E10140,2,2023-04-08,1,7.34,29,12.77,9.58,0,0,0,0,0,0,0,1,9.58,0,2023-W14
E10140,2,2023-04-13,2,13.2,58,29.1,21.82,1.18,0,0,0,0,0,0,2,21.82,1.18,2023-W15
E10140,2,2023-04-24,1,4.57,34,10.31,7.73,0,0,0,0,0,0,0,1,7.73,0,2023-W17
E10140,2,2023-04-30,1,5.43,39,9.87,7.4,0,0,0,0,0,0,0,1,7.4,0,2023-W17
E10140,4,2023-01-28,1,1.2,29,3.26,2.44,0,0,0,0,0,0,0,1,2.44,0,2023-W04
E10140,4,2023-03-19,1,8.29,13,19.94,14.95,0,0,0,0,0,0,0,1,14.95,0,2023-W11
E10141,1,2023-01-12,2,4.75,38,9.53,7.15,2.02,0,0,0,0,0,0,2,7.15,2.02,2023-W02
E10141,1,2023-01-16,1,9.57,16,18.28,13.71,0,0,0,0,0,0,0,1,13.71,0,2023-W03
E10141,1,2023-01-28,1,4.18,35,7.47,5.6,0,0,0,0,0,0,0,1,5.6,0,2023-W04
E10141,1,2023-02-01,1,6.09,11,11.09,8.32,0,0,0,0,0,0,0,1,8.32,0,2023-W05
E10141,1,2023-02-12,1,4.14,11,9.53,7.15,0,0,0,0,0,0,0,1,7.15,0,2023-W06
E10141,1,2023-02-25,1,5.67,33,11.33,8.5,0,0,0,0,0,0,0,1,8.5,0,2023-W08
E10141,1,2023-03-02,1,8.11,42,11.4,8.55,1.32,0,0,0,0,0,0,1,8.55,1.32,2023-W09
E10141,1,2023-03-04,1,2.58,11,5.27,3.95,0,0,0,0,0,0,0,1,3.95,0,2023-W09
E10141,1,2023-03-08,1,9.24,28,16.07,12.05,0.13,0,0,0,0,0,0,1,12.05,0.13,2023-W10
E10141,1,2023-03-09,1,5,31,8.03,6.02,0.09,0,0,0,0,0,0,1,6.02,0.09,2023-W10
E10141,1,2023-03-24,1,5.42,24,10.18,7.64,1.04,0,0,0,0,0,0,1,7.64,1.04,2023-W12
E10141,1,2023-04-07,1,3.24,30,8.01,6.01,0,0,0,0,0,0,0,1,6.01,0,2023-W14
E10141,1,2023-04-15,1,2.91,20,6.08,4.56,0,0,0,0,0,0,0,1,4.56,0,2023-W15
E10141,1,2023-04-19,1,6.85,41,12.31,9.23,0,0,0,0,0,0,0,1,9.23,0,2023-W16
E10141,1,2023-04-26,1,8.71,9,17.11,12.83,0,0,0,0,0,0,0,1,12.83,0,2023-W17
E10141,1,2023-04-28,2,7.27,80,14.56,10.92,0.39,0,0,0,0,0,0,2,10.92,0.39,2023-W17
E10141,2,2023-04-18,1,4.42,33,8.34,6.26,0,0,0,0,0,0,0,1,6.26,0,2023-W16
E10141,3,2023-03-20,1,5.88,7,12.75,9.56,0,0,0,0,0,0,0,1,9.56,0,2023-W12
E10141,5,2023-01-12,1,6.62,9,12.39,9.29,0,0,0,0,0,0,0,1,9.29,0,2023-W02
E10141,5,2023-03-22,1,12.17,27,19.03,14.27,0,0,0,0,0,0,0,1,14.27,0,2023-W12
E10142,1,2023-01-12,1,6.18,12,10.84,8.13,0,0,0,0,0,0,0,1,8.13,0,2023-W02
E10142,1,2023-01-19,1,4.87,10,11.15,8.36,0,0,0,0,0,0,0,1,8.36,0,2023-W03
E10142,1,2023-01-22,1,9.75,12,17.92,13.44,0,0,0,0,0,0,0,1,13.44,0,2023-W03
E10142,1,2023-01-23,1,5.7,42,14.02,10.52,0,0,0,0,0,0,0,1,10.52,0,2023-W04
E10142,1,2023-02-12,1,8.21,14,14.9,11.18,0,0,0,0,0,0,0,1,11.18,0,2023-W06
E10142,1,2023-03-28,1,8.79,24,14.9,11.18,0,0,0,0,0,0,0,1,11.18,0,2023-W13
E10142,1,2023-03-30,1,6.64,24,13.45,10.09,0,0,0,0,0,0,0,1,10.09,0,2023-W13
E10142,1,2023-04-18,1,5.12,21,10.05,7.54,0,0,0,0,0,0,0,1,7.54,0,2023-W16
E10142,1,2023-04-19,1,4.59,39,8.78,6.59,0,0,0,0,0,0,0,1,6.59,0,2023-W16
E10142,1,2023-04-26,1,2.28,27,4.55,3.41,0,0,0,0,0,0,0,1,3.41,0,2023-W17
E10142,1,2023-04-27,1,6.91,36,11.85,8.89,0,0,0,0,0,0,0,1,8.89,0,2023-W17
E10142,3,2023-01-17,1,12.34,29,20.64,15.48,0,0,0,0,0,0,0,1,15.48,0,2023-W03
E10143,1,2023-02-20,1,9.2,37,21.49,16.12,0,0,0,0,0,0,0,1,16.12,0,2023-W08
E10143,2,2023-04-19,1,6.07,22,10.01,7.51,0,0,0,0,0,0,0,1,7.51,0,2023-W16
E10143,2,2023-04-30,1,4.76,11,8.34,6.26,1.78,0,0,0,0,0,0,1,6.26,1.78,2023-W17
E10143,5,2023-01-08,1,6.1,30,10.35,7.76,1.66,0,0,0,0,0,0,1,7.76,1.66,2023-W01
E10143,5,2023-01-10,1,8.9,9,21.09,15.82,0,0,0,0,0,0,0,1,15.82,0,2023-W02
E10143,5,2023-02-07,2,16.93,42,40.78,30.58,1.17,0,0,0,0,0,0,2,30.58,1.17,2023-W06
E10143,5,2023-02-08,1,3.01,17,6.46,4.84,0,0,0,0,0,0,0,1,4.84,0,2023-W06
E10143,5,2023-02-12,1,1.61,14,3.35,2.51,1.09,0,0,0,0,0,0,1,2.51,1.09,2023-W06
E10143,5,2023-02-13,2,11.34,49,25.59,19.19,0,0,0,0,0,0,0,2,19.19,0,2023-W07
E10143,5,2023-02-22,1,5.48,32,10.9,8.18,0,0,0,0,0,0,0,1,8.18,0,2023-W08
E10143,5,2023-03-15,1,7.58,25,17.5,13.12,0,0,0,0,0,0,0,1,13.12,0,2023-W11
E10143,5,2023-04-10,1,6.51,31,11.54,8.66,0,0,0,0,0,0,0,1,8.66,0,2023-W15
E10143,5,2023-04-11,1,6.49,40,11.96,8.97,0.89,0,0,0,0,0,0,1,8.97,0.89,2023-W15
E10143,5,2023-04-14,1,4.58,12,10.35,7.76,0,0,0,0,0,0,0,1,7.76,0,2023-W15
E10143,5,2023-04-15,1,5.67,8,10.55,7.91,0,0,0,0,0,0,0,1,7.91,0,2023-W15
E10143,5,2023-04-28,1,7.58,38,14.71,11.03,0,0,0,0,0,0,0,1,11.03,0,2023-W17
E10144,1,2023-02-01,1,4.6,21,7.7,5.78,0,0,0,0,0,0,0,1,5.78,0,2023-W05
E10144,3,2023-01-09,1,5.7,26,13.34,10,0,0,0,0,0,0,0,1,10,0,2023-W02
E10144,3,2023-01-18,1,2.32,8,4.98,3.73,0,0,0,0,0,0,0,1,3.73,0,2023-W03
E10144,3,2023-01-24,1,3.88,18,7.62,5.72,0,0,0,0,0,0,0,1,5.72,0,2023-W04
E10144,3,2023-01-25,1,7.59,31,12.18,9.14,1.19,0,0,0,0,0,0,1,9.14,1.19,2023-W04
E10144,3,2023-02-04,1,7.54,24,12.53,9.4,0.19,0,0,0,0,0,0,1,9.4,0.19,2023-W05
E10144,3,2023-02-21,1,5.61,36,16.46,12.34,0,0,0,0,0,0,0,1,12.34,0,2023-W08
E10144,3,2023-03-05,1,6.07,42,11.14,8.36,0,0,0,0,0,0,0,1,8.36,0,2023-W09
E10144,3,2023-03-13,2,6.54,61,13.26,9.94,2.89,0,0,0,0,0,0,2,9.94,2.89,2023-W11
E10144,3,2023-03-14,1,3.7,21,6.64,4.98,0.22,0,0,0,0,0,0,1,4.98,0.22,2023-W11
E10144,3,2023-04-09,1,6.86,17,10.25,7.69,0,0,0,0,0,0,0,1,7.69,0,2023-W14
E10144,3,2023-04-18,1,4.49,42,8.92,6.69,0,0,0,0,0,0,0,1,6.69,0,2023-W16
E10144,3,2023-04-26,1,3.06,34,5.23,3.92,0,0,0,0,0,0,0,1,3.92,0,2023-W17
E10144,3,2023-04-30,1,6.89,11,13.03,9.77,0,0,0,0,0,0,0,1,9.77,0,2023-W17
E10144,5,2023-03-17,1,3.78,31,7.69,5.77,0,0,0,0,0,0,0,1,5.77,0,2023-W11
E10144,5,2023-03-30,1,2.71,39,5.46,4.1,0,0,0,0,0,0,0,1,4.1,0,2023-W13
E10145,1,2023-01-26,1,6.64,14,16.65,12.49,0,0,0,0,0,0,0,1,12.49,0,2023-W04
E10145,1,2023-02-04,1,6.87,34,16.65,12.49,0,0,0,0,0,0,0,1,12.49,0,2023-W05
E10145,1,2023-04-20,1,9.47,24,15.15,11.36,0,0,0,0,0,0,0,1,11.36,0,2023-W16
E10145,2,2023-01-08,1,5.99,41,11,8.25,0,0,0,0,0,0,0,1,8.25,0,2023-W01
E10145,2,2023-01-10,1,7.95,24,14,10.5,0,0,0,0,0,0,0,1,10.5,0,2023-W02
E10145,2,2023-01-17,1,6.34,29,14.56,10.92,3.52,0,0,0,0,0,0,1,10.92,3.52,2023-W03
E10145,2,2023-01-22,1,7.63,31,15.11,11.33,0,0,0,0,0,0,0,1,11.33,0,2023-W03
E10145,2,2023-02-04,1,4.4,15,8.23,6.17,0,0,0,0,0,0,0,1,6.17,0,2023-W05
E10145,2,2023-02-17,1,1.2,25,3.42,2.56,0,0,0,0,0,0,0,1,2.56,0,2023-W07
E10145,2,2023-02-26,1,5.09,16,10.34,7.76,0,0,0,0,0,0,0,1,7.76,0,2023-W08
E10145,2,2023-03-15,1,7.71,26,15.87,11.9,0,0,0,0,0,0,0,1,11.9,0,2023-W11
E10145,2,2023-03-20,2,5.91,53,13.81,10.36,0,0,0,0,0,0,0,2,10.36,0,2023-W12
E10145,2,2023-03-27,1,6.19,20,13.34,10,0,0,0,0,0,0,0,1,10,0,2023-W13
E10145,2,2023-04-02,1,6.39,38,11.99,8.99,0,0,0,0,0,0,0,1,8.99,0,2023-W13
E10145,2,2023-04-14,1,1.5,17,3.94,2.96,0,0,0,0,0,0,0,1,2.96,0,2023-W15
E10145,2,2023-04-27,1,9.35,24,18.21,13.66,0,0,0,0,0,0,0,1,13.66,0,2023-W17
E10145,4,2023-01-14,1,3.57,7,7.69,5.77,0,0,0,0,0,0,0,1,5.77,0,2023-W02
E10145,4,2023-04-16,1,3.36,13,6.06,4.54,0,0,0,0,0,0,0,1,4.54,0,2023-W15
E10145,5,2023-01-02,1,4.4,19,9.7,7.28,0,0,0,0,0,0,0,1,7.28,0,2023-W01
E10146,1,2023-01-06,1,5.21,31,11.66,8.74,0,0,0,0,0,0,0,1,8.74,0,2023-W01
E10146,3,2023-01-08,1,1.57,22,3.72,2.79,1.06,0,0,0,0,0,0,1,2.79,1.06,2023-W01
E10146,3,2023-01-13,1,10.14,10,16.9,12.68,0,0,0,0,0,0,0,1,12.68,0,2023-W02
E10146,3,2023-01-14,1,4.18,26,8.11,6.08,0,0,0,0,0,0,0,1,6.08,0,2023-W02
E10146,3,2023-01-16,1,7.5,31,17.15,12.86,0,0,0,0,0,0,0,1,12.86,0,2023-W03
E10146,3,2023-01-17,2,18.43,51,46.21,34.66,0.1,0,0,0,0,0,0,2,34.66,0.1,2023-W03
E10146,3,2023-01-21,1,6.62,16,12.04,9.03,2.42,0,0,0,0,0,0,1,9.03,2.42,2023-W03
E10146,3,2023-01-22,1,5.17,36,10.16,7.62,0,0,0,0,0,0,0,1,7.62,0,2023-W03
E10146,3,2023-01-29,1,7.48,41,17.84,13.38,0,0,0,0,0,0,0,1,13.38,0,2023-W04
E10146,3,2023-02-05,1,7.78,34,14.09,10.57,0,0,0,0,0,0,0,1,10.57,0,2023-W05
E10146,3,2023-02-12,1,3.8,35,6.26,4.7,0,0,0,0,0,0,0,1,4.7,0,2023-W06
E10146,3,2023-02-22,1,1.53,32,3.34,2.5,0,0,0,0,0,0,0,1,2.5,0,2023-W08
E10146,3,2023-02-23,1,4.88,37,9.42,7.06,0,0,0,0,0,0,0,1,7.06,0,2023-W08
E10146,3,2023-03-06,1,3.41,39,7.45,5.59,0,0,0,0,0,0,0,1,5.59,0,2023-W10
E10146,3,2023-03-15,1,3.5,28,6.75,5.06,0,0,0,0,0,0,0,1,5.06,0,2023-W11
E10146,3,2023-03-20,1,4,40,13.04,9.78,0,0,0,0,0,0,0,1,9.78,0,2023-W12
