job_uuid,marketplace,datestr,acceptor_uuid,requester_uuid,begin_checkpoint.actual_location_hexagon_id9,begin_checkpoint.actual_location_latitude,begin_checkpoint.actual_location_longitude,begin_checkpoint.city_id,begin_checkpoint.ata_utc,end_checkpoint.actual_location_hexagon_id9,end_checkpoint.actual_location_latitude,end_checkpoint.actual_location_longitude,end_checkpoint.city_id,end_checkpoint.ata_utc,global_product_name,product_type_name,fulfillment_job_status
bfccb207-aed6-44b9-95fb-2cf9eec5f919,ridesharing,2023-01-19,E10019,R2005,8965015bf3629f6,51.91106,4.43273,2,2023-01-19T06:59:00,898b0697332d1c1,51.95318,4.5245,2,2023-01-19T07:12:00,UberX,UberX,completed
f76d138d-252a-45a1-b6da-6f7d2e8f4d50,ridesharing,2023-01-04,E10108,R2365,89aab2c108fddbb,52.04142,4.2957,5,2023-01-04T02:52:00,89d5730839e99a4,52.05475,4.32134,5,2023-01-04T03:28:00,UberX,UberX,completed
95957369-de06-4cfc-a6b3-0d59608845a2,ridesharing,2023-01-24,E10136,R2180,8931a2cb032d519,51.90815,4.43177,2,2023-01-24T11:59:00,895143cc1cd890a,51.9132,4.45486,2,2023-01-24T12:24:00,UberX,UberX,completed
575e1787-ce43-46bd-b8af-54ba1c412083,ridesharing,2023-01-04,E10027,R2377,890f21f7a88f49d,51.91058,4.46049,2,2023-01-04T12:57:00,89c478570a7e8c8,51.89843,4.4966,2,2023-01-04T13:19:00,UberX,UberX,completed
487094ad-537c-4eb5-8c50-e6e012fd89f9,ridesharing,2023-01-30,E10042,R2237,8913bbdc9703835,51.9453,4.51212,2,2023-01-30T13:39:00,89840f87d132788,51.90863,4.44018,2,2023-01-30T14:19:00,UberPool,UberPool,completed
67f946ce-04ff-40d1-aaea-9f559bfaf41b,ridesharing,2023-03-30,E10000,R2444,89654422529e54a,51.40539,5.45562,4,2023-03-30T20:20:00,894774cc502f50f,51.42194,5.50817,4,2023-03-30T20:46:00,UberX,UberX,completed
78ef35a2-c9b8-44db-b20a-48feaa191ecb,ridesharing,2023-03-22,E10136,R2089,89c1f17458f9880,51.90746,4.43732,2,2023-03-22T07:11:00,8953618cd3825c0,51.94319,4.51469,2,2023-03-22T07:19:00,UberX,UberX,completed
9ec8e952-14d6-4cc5-90a6-72610ef8584e,ridesharing,2023-03-29,E10094,R2239,893b408474b6124,52.06218,5.0763,3,2023-03-29T08:33:00,895a2b9396aa3fc,52.09209,5.17549,3,2023-03-29T09:08:00,UberX,UberX,completed
85fa3225-479c-49d8-b11f-fe88ad9da36b,ridesharing,2023-03-05,E10109,R2074,8972c86dcbea5a9,51.42227,5.50301,4,2023-03-05T12:38:00,89d04da8a3d92c9,51.42065,5.50445,4,2023-03-05T13:10:00,UberBlack,UberBlack,completed
82d0f5f6-1a0c-4492-9ba0-20a422744661,ridesharing,2023-01-08,E10063,R2455,898054b19493d27,52.09115,4.24917,5,2023-01-08T11:54:00,89c69fc5d93cfe9,52.08212,4.28043,5,2023-01-08T12:27:00,UberX,UberX,completed
de082097-bd7f-4da5-9c36-fae5aff608bd,ridesharing,2023-03-04,E10062,R2498,8931dc4a084ffe7,52.05668,5.11469,3,2023-03-04T14:46:00,89d3b1675b44739,52.06083,5.07549,3,2023-03-04T15:22:00,UberX,UberX,completed
0bca7b9c-224d-4910-84f3-971a7d449335,ridesharing,2023-03-22,E10015,R2318,891b646cdfadb82,52.38452,4.85867,1,2023-03-22T08:33:00,8989c635d5ebbb5,52.36258,4.93556,1,2023-03-22T09:02:00,UberX,UberX,completed
9c2bedd2-8f68-46e3-86d0-17de8f56b114,ridesharing,2023-04-01,E10019,R2300,89ac0ad407696e0,52.11082,5.13349,3,2023-04-01T12:35:00,8996787beaad82e,52.05312,5.12269,3,2023-04-01T12:57:00,UberX,UberX,completed
fec84ad6-98bd-44c0-b688-1303a782fd3b,ridesharing,2023-04-11,E10003,R2550,89b5707e8700d0a,52.10888,5.13716,3,2023-04-11T03:21:00,8936ef8c7b72512,52.10778,5.13584,3,2023-04-11T03:45:00,UberX,UberX,completed
47019e49-c6fe-48c7-a761-4cdf623ed9ed,ridesharing,2023-04-20,E10092,R2554,89314466637f860,51.91091,4.45365,2,2023-04-20T04:32:00,89dd50222608eaa,51.91178,4.45923,2,2023-04-20T04:43:00,UberX,UberX,completed
291c5314-2a7a-44fc-b2ae-9aff73e113e3,ridesharing,2023-01-22,E10030,R2478,89ad2160822851f,52.09347,5.1792,3,2023-01-22T20:37:00,896a86970282a93,52.09268,5.17056,3,2023-01-22T20:59:00,UberX,UberX,completed
aec5e3e9-6f80-4b74-b60b-dd234d433b1a,ridesharing,2023-03-31,E10058,R2520,898a809c2617287,52.36308,4.93121,1,2023-03-31T04:07:00,899a145d472584c,52.36314,4.90555,1,2023-03-31T04:30:00,UberPool,UberPool,completed
4808162f-7910-4a95-b6de-0e73659417b0,ridesharing,2023-04-26,E10142,R2222,895bf60092a4323,52.33984,4.8435,1,2023-04-26T02:39:00,89c2277e9ad3da4,52.34384,4.84598,1,2023-04-26T03:06:00,UberX,UberX,completed
1e4725c9-ebf8-40e3-a191-516d8818969e,ridesharing,2023-03-06,E10054,R2578,899e5e381186a59,51.94645,4.51345,2,2023-03-06T09:45:00,89297211f4bf460,51.95354,4.51725,2,2023-03-06T10:12:00,UberGreen,UberGreen,completed
052bbcb3-5b75-4419-a796-36f68152c572,ridesharing,2023-04-18,E10103,R2437,89bb4a170e23799,52.109,5.13624,3,2023-04-18T02:09:00,89be665aa791dcd,52.10902,5.13714,3,2023-04-18T02:29:00,UberX,UberX,completed
b12987a4-51d7-422b-8991-c7c78d6921f4,ridesharing,2023-02-03,E10111,R2078,89dedfb663c0719,51.40878,5.44923,4,2023-02-03T17:39:00,89af61957fd6a19,51.40752,5.45341,4,2023-02-03T17:49:00,UberX,UberX,completed
1c9cf997-f5b6-49aa-9da6-f82c96ee79be,ridesharing,2023-03-22,E10047,R2162,898de56015de7ed,52.10589,5.13799,3,2023-03-22T13:36:00,89576febcdacfcf,52.09493,5.17061,3,2023-03-22T14:14:00,UberBlack,UberBlack,completed
1b2f9771-0b3e-483b-a13e-175072eb0738,ridesharing,2023-01-21,E10051,R2476,897dac69bfde1c0,52.40029,4.94267,1,2023-01-21T08:47:00,89dce688da0d418,52.36184,4.90084,1,2023-01-21T09:07:00,UberX,UberX,completed
28c1208b-f2d6-46c8-a12f-92df51f976a8,ridesharing,2023-02-05,E10130,R2160,895cfe46785a7a7,51.912,4.4564,2,2023-02-05T14:57:00,895abab3568fb7c,51.91442,4.45492,2,2023-02-05T15:10:00,UberPool,UberPool,completed
47874378-3779-42a0-b817-4a8d51a30b3e,ridesharing,2023-04-05,E10072,R2136,891fc1974a900df,51.89561,4.49518,2,2023-04-05T11:34:00,8988b5737f7f561,51.95791,4.51927,2,2023-04-05T11:55:00,UberX,UberX,completed
f8cba258-c140-45c9-8db3-7e4638743663,ridesharing,2023-02-16,E10078,R2593,8919a35080aa410,52.03056,4.33762,5,2023-02-16T02:38:00,89c0da995a6f503,52.03444,4.33193,5,2023-02-16T02:46:00,UberGreen,UberGreen,completed
954666f3-078d-48e8-9887-dfd1b5fb72d7,ridesharing,2023-04-15,E10055,R2097,895e093c05e7651,52.38396,4.85419,1,2023-04-15T15:47:00,897e5623a1ca1e9,52.36713,4.93335,1,2023-04-15T16:00:00,UberPool,UberPool,completed
15f620ac-8c6b-482f-ae0a-9ca978edac29,ridesharing,2023-02-07,E10095,R2424,89af49c611a2c28,52.34387,4.8457,1,2023-02-07T10:21:00,895c8ce36219550,52.3609,4.90222,1,2023-02-07T10:29:00,UberX,UberX,completed
a71fb6d4-d446-489d-9a19-be221ad46048,ridesharing,2023-01-11,E10113,R2005,899029f3c4f43f8,51.88891,4.42849,2,2023-01-11T08:37:00,89753bf0c8b30cb,51.95377,4.52121,2,2023-01-11T08:53:00,UberX,UberX,completed
a1da961a-a767-4169-95e0-60faa2ec558d,ridesharing,2023-01-29,E10107,R2248,890d1d16f7416eb,52.10735,5.13025,3,2023-01-29T21:02:00,8949ac1e569e204,52.10777,5.13072,3,2023-01-29T21:20:00,UberPool,UberPool,completed
ef1c4c52-ffd0-42a8-8589-963c23d02929,ridesharing,2023-01-05,E10053,R2032,89d8bd7944516db,52.07893,4.27936,5,2023-01-05T05:08:00,8996b3033884dea,52.05529,4.31985,5,2023-01-05T05:19:00,UberPool,UberPool,completed
6ffc9df4-b6ee-4e73-ab28-468f82b97210,ridesharing,2023-04-03,E10074,R2086,89d38b4dcd57fc7,51.898,4.49807,2,2023-04-03T07:00:00,89cf050aea0f904,51.95337,4.52411,2,2023-04-03T07:29:00,UberX,UberX,completed
dfb62a02-fcf9-4306-a64f-49bb061a8dbc,ridesharing,2023-03-02,E10050,R2218,897a44f0e88466e,52.06092,5.06651,3,2023-03-02T02:26:00,893a7056198251a,52.10956,5.13151,3,2023-03-02T02:49:00,UberX,UberX,completed
9b8eb857-96a8-4862-a87b-eea1a85edbf8,ridesharing,2023-04-03,E10011,R2283,895258446adc559,52.0553,4.32241,5,2023-04-03T09:04:00,89da321cd79cea1,52.09417,4.30395,5,2023-04-03T09:34:00,UberX,UberX,completed
9352413d-3dd1-4877-b4b0-961f2c37a1e0,ridesharing,2023-04-28,E10102,R2399,8989906018d54cb,52.36727,4.93455,1,2023-04-28T13:12:00,8988bf70c84722b,52.40087,4.94924,1,2023-04-28T13:29:00,UberX,UberX,completed
7805fc15-8e77-4d8e-a0f1-0549fbd54ad3,ridesharing,2023-02-16,E10038,R2231,8994a906b374e23,52.04237,4.29126,5,2023-02-16T00:06:00,8982b3fcf670678,52.09413,4.30387,5,2023-02-16T00:24:00,UberGreen,UberGreen,completed
4c855ab6-26dd-44ce-9b46-a4d9347f385d,ridesharing,2023-01-31,E10121,R2007,89f929bf82646f8,52.09687,4.3057,5,2023-01-31T23:11:00,89b06240bcf4749,52.044,4.29432,5,2023-01-31T23:52:00,UberX,UberX,completed
be027c70-5d47-4374-a51a-bb392201be0f,ridesharing,2023-03-10,E10062,R2060,89d689e77c6668b,52.05609,4.32885,5,2023-03-10T06:51:00,89f1b494db642b3,52.07749,4.28376,5,2023-03-10T07:19:00,UberX,UberX,completed
0f0090ca-20e3-4b03-9daa-34c184c33531,ridesharing,2023-01-25,E10096,R2537,893273c5ebd5236,51.40415,5.44937,4,2023-01-25T20:36:00,89b1c75af7a016e,51.40425,5.44649,4,2023-01-25T21:07:00,UberX,UberX,completed
5de1f9d8-a914-4eae-9f74-af3d202d241b,ridesharing,2023-01-29,E10096,R2112,8974e1fd3e480ee,51.40922,5.44533,4,2023-01-29T07:06:00,890f0a54e5455aa,51.42013,5.5093,4,2023-01-29T07:38:00,UberPool,UberPool,completed
fa73f83e-4469-45f9-af5b-30fe749ef991,ridesharing,2023-03-28,E10147,R2512,8936f723be2559c,51.4195,5.50875,4,2023-03-28T04:56:00,89e48866d55c277,51.48264,5.44789,4,2023-03-28T05:18:00,UberX,UberX,completed
d4d55256-a8ba-404c-ab48-8078d0d19400,ridesharing,2023-04-03,E10149,R2574,89f3c3ca5bb8233,52.03361,4.33446,5,2023-04-03T12:53:00,8964d5f05f02b4f,52.03183,4.33052,5,2023-04-03T13:00:00,UberX,UberX,completed
0747fc3b-a7e4-4a52-ab70-5504db6c93df,ridesharing,2023-01-10,E10131,R2574,89c391f751ebe40,52.34259,4.84225,1,2023-01-10T08:29:00,89d46b3c03057aa,52.33951,4.8461,1,2023-01-10T08:53:00,UberX,UberX,completed
0faf298b-9b70-4867-af56-8e67bd188f53,ridesharing,2023-03-23,E10047,R2338,8980599434c1566,52.09509,5.17983,3,2023-03-23T01:01:00,89996ca7b1c2e42,52.09695,5.17465,3,2023-03-23T01:18:00,UberX,UberX,completed
524fdfa4-91e0-4ccc-bd25-cfae5d3b7e30,ridesharing,2023-04-03,E10041,R2247,89ca3244ffce454,52.05946,5.07364,3,2023-04-03T15:08:00,89e3f638aa58235,52.08427,5.16771,3,2023-04-03T15:25:00,UberX,UberX,completed
60e04089-43a0-4d1e-8500-4d2457832211,ridesharing,2023-04-28,E10146,R2430,89aa3ed494f7707,52.09415,5.174,3,2023-04-28T03:08:00,898b01dd7e4363e,52.05446,5.12215,3,2023-04-28T03:18:00,UberX,UberX,completed
27b30327-9d79-4b21-9109-e34fcf442995,ridesharing,2023-03-13,E10012,R2153,89e7391dc74a3e6,52.05662,5.12391,3,2023-03-13T19:42:00,89c1ab65a4035c3,52.08256,5.16184,3,2023-03-13T20:19:00,UberX,UberX,completed
6b31269e-b26f-473b-a0e3-e866b2afa7a1,ridesharing,2023-01-02,E10129,R2094,8987af3d79ec51b,51.89557,4.49214,2,2023-01-02T08:24:00,89e871b5953b80b,51.90752,4.44027,2,2023-01-02T09:02:00,UberPool,UberPool,completed
05b21aff-42f2-4294-81f5-aec37e5b843a,ridesharing,2023-03-08,E10080,R2288,8908ba2a537c291,51.40799,5.44313,4,2023-03-08T01:39:00,89daa40d79e7074,51.46341,5.52187,4,2023-03-08T02:05:00,UberGreen,UberGreen,completed
eb599c4f-3c6e-4fbc-b282-9e1c2249a408,ridesharing,2023-02-16,E10111,R2184,89c2a098fecb246,51.91444,4.45099,2,2023-02-16T15:34:00,890823406879855,51.94434,4.51594,2,2023-02-16T15:53:00,UberPool,UberPool,completed
a8a803e2-b100-4dc5-bae6-b6c07f59c9d9,ridesharing,2023-02-08,E10044,R2538,89a1f63ad6b5c8a,52.40084,4.94274,1,2023-02-08T03:55:00,892a568dc87defa,52.34065,4.842,1,2023-02-08T04:06:00,UberGreen,UberGreen,completed
0391bff2-a576-4e9d-aa97-569d4804c742,ridesharing,2023-02-01,E10125,R2097,894c07739d80829,51.8985,4.49264,2,2023-02-01T18:53:00,8989b82688235f5,51.91371,4.45534,2,2023-02-01T19:32:00,UberGreen,UberGreen,completed
e127891c-3019-4035-9777-6abdc70c8973,ridesharing,2023-02-08,E10054,R2001,891db18325c24e8,52.36222,4.93481,1,2023-02-08T07:54:00,892b1c009321c32,52.35905,4.90665,1,2023-02-08T08:18:00,UberGreen,UberGreen,completed
f2886001-c9a4-486e-be85-5a3e22aac68d,ridesharing,2023-02-13,E10041,R2560,89a9ecdd1532814,52.08043,5.16131,3,2023-02-13T17:45:00,89c512621ebbba7,52.1062,5.13327,3,2023-02-13T18:19:00,UberX,UberX,completed
cbf45176-9156-4816-a8ee-552aa4563ba7,ridesharing,2023-04-27,E10121,R2251,893e0e1b3dd3978,52.03058,4.32936,5,2023-04-27T03:19:00,8975e0fd7bfd6a8,52.04548,4.29729,5,2023-04-27T03:36:00,UberPool,UberPool,completed
89d4d94f-eb22-4414-a52f-f5353d95baa5,ridesharing,2023-03-02,E10026,R2043,89adfb06f4b3af2,52.06032,5.06939,3,2023-03-02T13:28:00,897890b238c6563,52.1065,5.13441,3,2023-03-02T13:59:00,UberGreen,UberGreen,completed
98d24cde-7539-4bc1-9b10-e98539ca76c8,ridesharing,2023-02-26,E10014,R2478,892d7d689de3e59,51.40494,5.44129,4,2023-02-26T14:32:00,898a43556388f3d,51.40945,5.45181,4,2023-02-26T14:43:00,UberGreen,UberGreen,completed
574dccd8-cc3a-446f-b0c4-e9ca7a7ffa4b,ridesharing,2023-03-13,E10159,R2390,89c4140976b8299,52.05356,4.32255,5,2023-03-13T11:28:00,89d564fb80a1828,52.07804,4.28343,5,2023-03-13T11:47:00,UberX,UberX,completed
9c8a549b-8b0d-4b2c-b876-504d4c2d6451,ridesharing,2023-01-01,E10122,R2264,89ec3c31b9dc80e,52.35957,4.90337,1,2023-01-01T01:21:00,8936484be77fc8e,52.4031,4.94527,1,2023-01-01T01:58:00,UberGreen,UberGreen,completed
def43b7d-4ba2-4e4a-8bf9-585b77b06d56,ridesharing,2023-04-07,E10090,R2541,8942b66a83d7234,51.41997,5.5086,4,2023-04-07T18:16:00,899b265fc5a515b,51.42063,5.50821,4,2023-04-07T18:34:00,UberBlack,UberBlack,completed
02c30abb-6c44-4f9f-824f-8571cf648559,ridesharing,2023-03-01,E10113,R2012,89a70fd52346443,51.88817,4.43365,2,2023-03-01T06:34:00,8926c3484252fca,51.89641,4.49109,2,2023-03-01T06:59:00,UberX,UberX,completed
67d3c2e9-69e9-47f5-9747-986d79b339dc,ridesharing,2023-03-12,E10085,R2305,89a147814672182,52.04247,4.29793,5,2023-03-12T09:26:00,89930f2de64e413,52.03491,4.33576,5,2023-03-12T09:54:00,UberGreen,UberGreen,completed
9e255ccc-6a83-47a1-b9b2-91eb8624cc6a,ridesharing,2023-04-09,E10090,R2490,898ebcd01f931b0,51.40789,5.44137,4,2023-04-09T12:00:00,89c367cc132f4f2,51.46235,5.51485,4,2023-04-09T12:28:00,UberPool,UberPool,completed
5514069d-abda-4072-8dce-76b8a44ed7fa,ridesharing,2023-01-25,E10111,R2529,89714c8a7423c5f,52.08401,5.16514,3,2023-01-25T10:57:00,89cdf63db28a392,52.09694,5.17757,3,2023-01-25T11:32:00,UberX,UberX,completed
8084f52c-abab-4acb-96de-104d31fa5fca,ridesharing,2023-01-15,E10080,R2588,8918636f7b6a22a,51.88492,4.42985,2,2023-01-15T09:11:00,891d8c57ef37a85,51.88567,4.43315,2,2023-01-15T09:42:00,UberX,UberX,completed
6f01b274-021f-4d76-ab0a-7e85c96652c5,ridesharing,2023-03-26,E10109,R2368,89f5b76ba8ff788,51.40948,5.45667,4,2023-03-26T06:40:00,898d365f6e1b00e,51.40499,5.45428,4,2023-03-26T06:51:00,UberPool,UberPool,completed
6dc86c7d-cfbb-4637-a21d-edc48ebb3857,ridesharing,2023-03-10,E10109,R2372,8922ebb93cf1842,51.4043,5.45115,4,2023-03-10T17:44:00,89056c61241d33d,51.42366,5.50414,4,2023-03-10T18:26:00,UberGreen,UberGreen,completed
07307f12-23a4-446e-a69d-eb9e05378f5a,ridesharing,2023-03-14,E10037,R2110,899db53baa933ce,52.04348,4.29184,5,2023-03-14T08:59:00,89a55667e3c53ae,52.04104,4.29499,5,2023-03-14T09:06:00,UberX,UberX,completed
8911f973-2449-4f4b-a600-3ecfba2f8b6e,ridesharing,2023-04-10,E10093,R2083,893ffeccf312882,52.36139,4.90121,1,2023-04-10T17:20:00,89c4fbe5660184f,52.32721,4.90271,1,2023-04-10T17:57:00,UberX,UberX,completed
39902acb-3687-4b06-93d6-01f1311ef110,ridesharing,2023-04-25,E10028,R2243,89f96bf82dbe43c,52.09417,4.31252,5,2023-04-25T19:28:00,89a1fe981d94133,52.08879,4.24526,5,2023-04-25T19:52:00,UberPool,UberPool,completed
4a257a94-daef-41ee-8082-862f514015bf,ridesharing,2023-01-18,E10067,R2307,89a16c6907aa714,52.02935,4.33055,5,2023-01-18T14:03:00,897aa29322d73d8,52.09176,4.31176,5,2023-01-18T14:14:00,UberPool,UberPool,completed
e72ac08c-56da-4d68-a8fc-6e221954fce4,ridesharing,2023-03-31,E10094,R2022,89fbae1a29e29ac,52.10925,5.1337,3,2023-03-31T02:46:00,89d1a53918a124e,52.08286,5.16325,3,2023-03-31T03:16:00,UberPool,UberPool,completed
ebb2cb36-7e8e-46c6-8dc9-8c9afc1a623c,ridesharing,2023-02-28,E10056,R2029,89128630f8d171a,52.36298,4.92937,1,2023-02-28T00:20:00,892a9ba20c74976,52.38635,4.85273,1,2023-02-28T00:41:00,UberX,UberX,completed
d192fff4-a874-41c7-9014-2b696ce097ce,ridesharing,2023-01-14,E10028,R2355,89d65d766ed04ee,52.08938,4.25159,5,2023-01-14T05:03:00,89c4feca1ff6328,52.03458,4.33687,5,2023-01-14T05:36:00,UberGreen,UberGreen,completed
68bfef3f-f8ed-417c-844a-450c089644db,ridesharing,2023-01-13,E10030,R2338,89b13ade1a8c118,52.05316,5.11704,3,2023-01-13T17:33:00,89ebf6f2d544c55,52.09786,5.17376,3,2023-01-13T17:47:00,UberGreen,UberGreen,completed
7d30aead-2384-477e-83a3-e9adb75125b5,ridesharing,2023-04-25,E10045,R2373,8907a8734e2a1ee,52.34228,4.84912,1,2023-04-25T07:37:00,891f319a8625569,52.36363,4.9305,1,2023-04-25T08:06:00,UberGreen,UberGreen,completed
ebcb22be-0032-4a7c-a59b-4e370c7625ea,ridesharing,2023-02-08,E10152,R2386,891e268239dff9f,51.91241,4.45965,2,2023-02-08T06:24:00,89f2e8649ebaeda,51.88581,4.42898,2,2023-02-08T06:32:00,UberX,UberX,completed
81c191c7-05ac-4485-8fdc-06ed3872f715,ridesharing,2023-04-26,E10000,R2180,89f5227896245e9,51.40777,5.45472,4,2023-04-26T08:32:00,89c5cdf4966c60e,51.40686,5.44861,4,2023-04-26T09:05:00,UberX,UberX,completed
5101e3fc-1e4c-40c3-a10e-420b754c0d17,ridesharing,2023-01-14,E10114,R2032,89047698d0b08ab,51.40836,5.45254,4,2023-01-14T07:42:00,8937497e8749890,51.46391,5.51814,4,2023-01-14T08:22:00,UberX,UberX,completed
84836942-6b00-4bbb-a51b-7f2b9e0a035f,ridesharing,2023-04-07,E10003,R2002,89f737bdace36c3,51.46252,5.52158,4,2023-04-07T23:24:00,892de847cae8c3d,51.40904,5.44549,4,2023-04-07T23:39:00,UberX,UberX,completed
74fa5be5-81a4-4ed2-aeca-550a24ec892f,ridesharing,2023-03-27,E10058,R2193,89dc8bf11ac0b78,52.33138,4.9039,1,2023-03-27T07:05:00,8931f6017c66724,52.36055,4.89793,1,2023-03-27T07:34:00,UberX,UberX,completed
557aff9f-0708-43db-a2eb-f7cbfda85a1e,ridesharing,2023-01-05,E10038,R2596,89496057e583d0b,52.0894,4.24975,5,2023-01-05T21:25:00,8932264ba50780c,52.09588,4.31155,5,2023-01-05T21:47:00,UberX,UberX,completed
a224abf8-1239-42bc-a926-0f0b0c176e98,ridesharing,2023-03-31,E10128,R2307,89e5f9c7a165d87,52.05342,5.11727,3,2023-03-31T19:42:00,89d33e25d949684,52.05833,5.07065,3,2023-03-31T20:18:00,UberBlack,UberBlack,completed
f1e5a7e3-04cc-4a0a-b751-e90d52a2ced7,ridesharing,2023-02-07,E10110,R2255,8932c3107caa054,51.40878,5.44887,4,2023-02-07T15:14:00,8908135fc76bbd4,51.40876,5.45087,4,2023-02-07T15:48:00,UberX,UberX,completed
8bff1915-c421-4494-8bd0-f57fa5a07ad6,ridesharing,2023-01-05,E10041,R2318,89e39890479d840,52.09228,5.1793,3,2023-01-05T15:34:00,89694f4ca41e0aa,52.05428,5.11451,3,2023-01-05T15:58:00,UberGreen,UberGreen,completed
33642bae-3c21-4a5a-a568-0b195cf1887d,ridesharing,2023-02-20,E10093,R2336,89fda338023050f,52.40055,4.94437,1,2023-02-20T20:48:00,8999cc10e18b314,52.38342,4.85291,1,2023-02-20T21:00:00,UberPool,UberPool,completed
9971aea6-d415-496b-9382-f2e4f1aab99a,ridesharing,2023-03-01,E10110,R2596,892f4284b0cbd51,52.08412,5.16197,3,2023-03-01T10:40:00,898155829ed17aa,52.06138,5.06937,3,2023-03-01T11:13:00,UberX,UberX,completed
da3ad726-6594-4dfa-b84f-177c1b0cbd09,ridesharing,2023-02-19,E10121,R2448,89b3864ee7aa4c6,52.08268,4.28435,5,2023-02-19T18:05:00,89af3b3a139de22,52.04131,4.29075,5,2023-02-19T18:20:00,UberX,UberX,completed
d733df4f-4b08-47a1-add6-0de3fd3786e1,ridesharing,2023-03-19,E10003,R2010,890c57cd258a2f3,52.0944,5.17959,3,2023-03-19T20:22:00,89d1156672dc7b9,52.08112,5.15999,3,2023-03-19T20:31:00,UberX,UberX,completed
7b61b6aa-1774-4e28-94e0-05bb0b44191f,ridesharing,2023-03-20,E10145,R2286,898bf318578e717,51.88903,4.43352,2,2023-03-20T09:56:00,89508cddce8730a,51.89815,4.49088,2,2023-03-20T10:23:00,UberGreen,UberGreen,completed
cc444cfe-101c-4470-a7e8-924f65d5f107,ridesharing,2023-01-02,E10010,R2062,89942a12bd03228,52.34397,4.84693,1,2023-01-02T22:38:00,8904d02b0fad218,52.36575,4.93155,1,2023-01-02T23:11:00,UberPool,UberPool,completed
8b8a35d1-d65b-4ebb-af2b-fac2223f6d85,ridesharing,2023-02-09,E10113,R2027,896c86f6478654f,51.88571,4.43186,2,2023-02-09T08:13:00,89584ec36af97a8,51.95497,4.52338,2,2023-02-09T08:54:00,UberX,UberX,completed
8ee0c4c2-1521-4436-9df1-249c01223501,ridesharing,2023-03-29,E10127,R2575,893b25a4e49f1fb,52.05585,5.12338,3,2023-03-29T11:38:00,89f195cfacd4a55,52.09593,5.17845,3,2023-03-29T12:12:00,UberPool,UberPool,completed
20d6e54b-aa98-4711-9117-1b2bd869f494,ridesharing,2023-02-21,E10062,R2465,897630f2de36265,52.0948,4.31153,5,2023-02-21T05:33:00,89de1f37965ff7d,52.0442,4.29766,5,2023-02-21T05:59:00,UberPool,UberPool,completed
018ad8c0-fde2-4588-b5b3-843cb7989600,ridesharing,2023-01-28,E10116,R2468,890d6aaf7f14fd4,52.38836,4.86057,1,2023-01-28T22:44:00,8915fdbcfb09b45,52.34282,4.84895,1,2023-01-28T23:14:00,UberGreen,UberGreen,completed
045099d9-1b6b-4d55-945f-79e819d07117,ridesharing,2023-04-09,E10114,R2003,89e9d4302610af6,51.40444,5.4556,4,2023-04-09T20:38:00,89ed7dae8133ab6,51.40537,5.44337,4,2023-04-09T21:11:00,UberX,UberX,completed
9386ee30-d1de-4b41-8ea5-651b6c75c46c,ridesharing,2023-01-13,E10052,R2320,897a900f5e06401,51.89789,4.4908,2,2023-01-13T07:39:00,89a0d5cc0a9ad57,51.91437,4.46019,2,2023-01-13T08:17:00,UberPool,UberPool,completed
869332bf-945b-4e37-b871-7d6cc5fa99fe,ridesharing,2023-01-26,E10084,R2152,8980c3145acdb45,51.40519,5.44431,4,2023-01-26T18:17:00,89f7a75abd87e2f,51.42019,5.51017,4,2023-01-26T18:29:00,UberX,UberX,completed
329ed321-2ae0-48ce-8308-f555fbc6f0db,ridesharing,2023-02-23,E10035,R2371,89136f8df33d163,51.89753,4.49427,2,2023-02-23T12:46:00,89d6d6ef86a6713,51.9445,4.51092,2,2023-02-23T12:59:00,UberX,UberX,completed
0f9177e9-6551-4c47-8fae-dc4147076b53,ridesharing,2023-04-18,E10091,R2553,893a23b9156c395,52.09202,5.1724,3,2023-04-18T12:15:00,89e5f9c7a165d87,52.05341,5.11729,3,2023-04-18T12:45:00,UberX,UberX,completed
f13344a1-83de-44f3-ad7f-67fe4e3da2a2,ridesharing,2023-03-19,E10058,R2171,89db65013d19ca4,52.34077,4.84653,1,2023-03-19T03:59:00,89079cdd4774ef9,52.3665,4.92857,1,2023-03-19T04:32:00,UberPool,UberPool,completed
7eea95f7-699a-4fe2-83cd-862c3149edde,ridesharing,2023-04-13,E10157,R2323,89a933083d3035c,52.10711,5.12923,3,2023-04-13T22:33:00,892c6df2391a569,52.05737,5.06868,3,2023-04-13T22:53:00,UberPool,UberPool,completed
8c84eaa2-8d9e-4271-8a96-018f03da9443,ridesharing,2023-01-31,E10116,R2259,89dac761359e266,52.3853,4.85534,1,2023-01-31T12:54:00,89426d18c375eed,52.38323,4.86006,1,2023-01-31T13:29:00,UberX,UberX,completed
09c619f5-03fd-4f49-b5fb-b20de04a2bed,ridesharing,2023-01-02,E10122,R2149,89d01242028de73,52.0455,4.29089,5,2023-01-02T22:01:00,89e8aa370bafcd0,52.04331,4.28978,5,2023-01-02T22:41:00,UberX,UberX,completed
c43d2710-b849-4cf1-b9a8-d42b3f378a03,ridesharing,2023-02-05,E10103,R2377,89834233ad9394c,52.05237,5.11951,3,2023-02-05T13:58:00,8932bfe593490c6,52.10616,5.13143,3,2023-02-05T14:25:00,UberX,UberX,completed
