msg.city_id,msg.map_id,msg.currency_code,msg.earnings_heatmap_type,msg.predictions.hexagon_id_9,msg.predictions.predicted_eph,msg.predictions.predicted_std,msg.predictions.in_final_heatmap
3,map-3,EUR,supply_demand,8933dc7eec5a258,8,5,TRUE
3,map-3,EUR,supply_demand,89346486c3c73b5,16.62,2.33,TRUE
3,map-3,EUR,supply_demand,8934b36024eae0c,26.16,2.8,TRUE
3,map-3,EUR,supply_demand,8935171b875da29,18.35,3.91,TRUE
3,map-3,EUR,supply_demand,893562a1f9016c3,15.69,4.44,TRUE
3,map-3,EUR,supply_demand,89357ecbeaadb6e,21.8,2.85,TRUE
3,map-3,EUR,supply_demand,89365fe99236f1b,17.03,4.55,TRUE
3,map-3,EUR,supply_demand,89368e01e1559f4,25.55,4.49,TRUE
3,map-3,EUR,supply_demand,8936c81a261bc42,18.7,3.06,TRUE
3,map-3,EUR,supply_demand,8936eb08c653077,17.12,3.43,TRUE
3,map-3,EUR,supply_demand,89372914fef1cc1,20.84,2.71,TRUE
3,map-3,EUR,supply_demand,8937c10514b5bb3,19.08,4.02,TRUE
3,map-3,EUR,supply_demand,8937cd521ea3a53,26.04,4.41,TRUE
3,map-3,EUR,supply_demand,8937d19330b3b14,17.81,2.82,TRUE
3,map-3,EUR,supply_demand,8938054429bbce0,20.7,3.17,TRUE
3,map-3,EUR,supply_demand,8938125d30761b5,17.53,3.07,TRUE
3,map-3,EUR,supply_demand,893822ce956b74d,21.36,4.98,TRUE
3,map-3,EUR,supply_demand,89386bee676f55d,23.16,1.33,TRUE
3,map-3,EUR,supply_demand,8938c37872c5d52,22.04,4.44,TRUE
3,map-3,EUR,supply_demand,8938d992da80dff,22.78,4.78,TRUE
3,map-3,EUR,supply_demand,8938f6cf37903b8,33.1,1.62,TRUE
3,map-3,EUR,supply_demand,8939069eda23d01,17.63,4.56,TRUE
3,map-3,EUR,supply_demand,893a23b9156c395,24.96,4.58,TRUE
3,map-3,EUR,supply_demand,893a30b6664e5d9,14,3.06,TRUE
3,map-3,EUR,supply_demand,893a5e5c49f1cf4,18.4,2.21,TRUE
3,map-3,EUR,supply_demand,893a6556bc85be3,16.82,2.52,TRUE
3,map-3,EUR,supply_demand,893ad15ab283396,25.06,2.16,TRUE
3,map-3,EUR,supply_demand,893add54014eabf,23.71,2.68,TRUE
3,map-3,EUR,supply_demand,893b1105bbe7f93,26.73,4,TRUE
3,map-3,EUR,supply_demand,893b11c3d606d07,25.56,3.89,TRUE
3,map-3,EUR,supply_demand,893b1ad62885911,16.7,3.29,TRUE
3,map-3,EUR,supply_demand,893b25a4e49f1fb,24.26,2.32,TRUE
3,map-3,EUR,supply_demand,893b2fd94f50395,22.39,4.9,TRUE
3,map-3,EUR,supply_demand,893b408474b6124,25.48,3.97,TRUE
3,map-3,EUR,supply_demand,893b77f9288d072,21.83,4.62,TRUE
3,map-3,EUR,supply_demand,893bfccb70557b7,15.62,1.67,TRUE
3,map-3,EUR,supply_demand,893c0e09cb19a22,24.87,3.26,TRUE
3,map-3,EUR,supply_demand,893c17f589cef06,17.38,2.84,TRUE
3,map-3,EUR,supply_demand,893c4dca98fedc5,18.19,2.72,TRUE
3,map-3,EUR,supply_demand,893c50aac187eee,28.8,2.39,TRUE
3,map-3,EUR,supply_demand,893c5b3a9ec30d6,19.07,4.59,TRUE
3,map-3,EUR,supply_demand,893c8138f8f33d3,27.28,2.32,TRUE
3,map-3,EUR,supply_demand,893c89c93bc1b9d,14.31,2.15,TRUE
3,map-3,EUR,supply_demand,893d050dee368c7,20.34,3.76,TRUE
3,map-3,EUR,supply_demand,893d06b51aaf5ee,31.54,2.36,TRUE
3,map-3,EUR,supply_demand,893d319409aaddd,25.74,3.48,TRUE
3,map-3,EUR,supply_demand,893d386b4d863fb,21.2,2.09,TRUE
3,map-3,EUR,supply_demand,893dcf937ce239a,23.63,4.79,TRUE
3,map-3,EUR,supply_demand,893df6625f960c6,16.44,3.17,TRUE
3,map-3,EUR,supply_demand,893df6c7d00173b,28.2,4.09,TRUE
3,map-3,EUR,supply_demand,893e1b22957b9a6,21.25,3.64,TRUE
3,map-3,EUR,supply_demand,893e29a9ff208d9,16.31,1.97,TRUE
3,map-3,EUR,supply_demand,893e2e5094629d0,26.45,1.68,TRUE
3,map-3,EUR,supply_demand,893e78cda3efa4c,17.25,3.03,TRUE
3,map-3,EUR,supply_demand,893f0b24c139993,22.71,4.21,TRUE
3,map-3,EUR,supply_demand,893fa2ceea9b1e5,21.3,3.37,TRUE
3,map-3,EUR,supply_demand,8940bbf73345068,10.27,1.76,TRUE
3,map-3,EUR,supply_demand,894121801961e96,28.2,2.45,TRUE
3,map-3,EUR,supply_demand,89412520f831a92,27.57,4.14,TRUE
3,map-3,EUR,supply_demand,894128765d0cf88,12.11,2.08,TRUE
3,map-3,EUR,supply_demand,89417d8447822c5,17.65,1.93,TRUE
3,map-3,EUR,supply_demand,894239e3c3e033e,17.46,3.02,TRUE
3,map-3,EUR,supply_demand,89430cf3f4e519b,28.05,1.31,TRUE
3,map-3,EUR,supply_demand,8943326f9a74dcf,21.49,5.14,TRUE
3,map-3,EUR,supply_demand,894355cfe713380,17.51,2.68,TRUE
3,map-3,EUR,supply_demand,8943bbae711643d,25.23,5.29,TRUE
3,map-3,EUR,supply_demand,8943d4bd89fe6ad,19.78,3.58,TRUE
3,map-3,EUR,supply_demand,89442ff24655105,19.28,2.16,TRUE
3,map-3,EUR,supply_demand,89444ab18fccd74,25.5,4.12,TRUE
3,map-3,EUR,supply_demand,89444b65c953422,20.94,1.94,TRUE
3,map-3,EUR,supply_demand,8945405c7e1d82e,20.71,2.39,TRUE
3,map-3,EUR,supply_demand,8945773117d79c4,30.23,1.99,TRUE
3,map-3,EUR,supply_demand,8945889d08ebe80,26.15,3.79,TRUE
3,map-3,EUR,supply_demand,8945f7a306d09c5,24.47,2.48,TRUE
3,map-3,EUR,supply_demand,89463cd5e788b94,24.34,2.53,TRUE
3,map-3,EUR,supply_demand,894655d9361fb1b,20.73,3.85,TRUE
3,map-3,EUR,supply_demand,89467518d715611,13.49,5.37,TRUE
3,map-3,EUR,supply_demand,8946774db5274b2,26.43,1.6,TRUE
3,map-3,EUR,supply_demand,89468c8f431af04,17.99,2.66,TRUE
3,map-3,EUR,supply_demand,8946c07b2bcd9c6,11.37,4,TRUE
3,map-3,EUR,supply_demand,8946cc48550b6de,24.97,5.39,TRUE
3,map-3,EUR,supply_demand,8946cf3cb53750e,18.98,3.18,TRUE
3,map-3,EUR,supply_demand,89473eb66c89dca,22.13,2.04,TRUE
3,map-3,EUR,supply_demand,894771b4f2afeff,23.04,4.89,TRUE
3,map-3,EUR,supply_demand,8947bd2b2ae68fa,12.78,4.03,TRUE
3,map-3,EUR,supply_demand,8947d8ecc576e9d,28.01,2.62,TRUE
3,map-3,EUR,supply_demand,8948261fcfe19e1,23.64,4.93,TRUE
3,map-3,EUR,supply_demand,894827677245710,22.77,1.58,TRUE
3,map-3,EUR,supply_demand,89485175ebd97d1,22.96,4.87,TRUE
3,map-3,EUR,supply_demand,8948595696f92ec,22.87,2.42,TRUE
3,map-3,EUR,supply_demand,89487569f8a955a,22.07,3.43,TRUE
3,map-3,EUR,supply_demand,8949516524785b5,21.09,4.94,TRUE
3,map-3,EUR,supply_demand,8949a169ab567be,21.21,4.4,TRUE
3,map-3,EUR,supply_demand,8949a530876fe1e,20.99,3.54,TRUE
3,map-3,EUR,supply_demand,8949e0cc3074555,20.08,2.72,TRUE
3,map-3,EUR,supply_demand,894a09149e95277,13.56,1.6,TRUE
3,map-3,EUR,supply_demand,894a38e1ba65791,16.45,3.64,TRUE
3,map-3,EUR,supply_demand,894a3ceeaa5b1c6,20.61,5.09,TRUE
3,map-3,EUR,supply_demand,894a5508fe4a9a4,19.54,3.28,TRUE
3,map-3,EUR,supply_demand,894a95fc1c5a84e,17.05,3.55,TRUE
3,map-3,EUR,supply_demand,894b834ef46b2e2,20.21,3.99,TRUE
3,map-3,EUR,supply_demand,894c0ebb830f68b,18.15,2.06,TRUE
3,map-3,EUR,supply_demand,894c1fb071b1957,20.84,1.97,TRUE
3,map-3,EUR,supply_demand,894c258ac776a87,18.31,5.03,TRUE
3,map-3,EUR,supply_demand,894d3ef433f5ae2,17.64,2.09,TRUE
3,map-3,EUR,supply_demand,894d5031c535e60,16.74,2.43,TRUE
3,map-3,EUR,supply_demand,894d837c91b6279,29.48,2.99,TRUE
3,map-3,EUR,supply_demand,894da519bd0a9e8,29.77,1.94,TRUE
3,map-3,EUR,supply_demand,894dc83dffb7e87,25.82,3.57,TRUE
3,map-3,EUR,supply_demand,894dd20a3573fd0,21.13,2.06,TRUE
3,map-3,EUR,supply_demand,894e2f72d846d43,17.56,4.56,TRUE
3,map-3,EUR,supply_demand,894e371395d8044,21.99,4.21,TRUE
3,map-3,EUR,supply_demand,894e8d7b7f1095e,19.02,2.82,TRUE
3,map-3,EUR,supply_demand,894ea0f38fc932d,17.85,2.42,TRUE
3,map-3,EUR,supply_demand,894eddecdf8bda2,17.44,5.34,TRUE
3,map-3,EUR,supply_demand,894ee9ecacf8cc6,19.56,2.05,TRUE
3,map-3,EUR,supply_demand,894f63bcf0abf70,21.72,2.36,TRUE
3,map-3,EUR,supply_demand,894f9d3daf93c75,14.34,1.31,TRUE
3,map-3,EUR,supply_demand,8950083e9b1252b,29.65,3.24,TRUE
3,map-3,EUR,supply_demand,895015c1834fb02,23.09,3.11,TRUE
3,map-3,EUR,supply_demand,895064e4194a5b3,27.84,3.58,TRUE
3,map-3,EUR,supply_demand,8950a9587e8deb1,22.02,2.6,TRUE
3,map-3,EUR,supply_demand,8950cdd557f4e3f,15.97,3.01,TRUE
3,map-3,EUR,supply_demand,89510828c48c2bb,30.14,2.25,TRUE
3,map-3,EUR,supply_demand,895156a2dc33164,15.62,3.64,TRUE
3,map-3,EUR,supply_demand,89517d9acb34626,26.53,4.02,TRUE
3,map-3,EUR,supply_demand,8951a64e555f46e,17.68,4.36,TRUE
3,map-3,EUR,supply_demand,8951c747123c01c,17.62,5.16,TRUE
3,map-3,EUR,supply_demand,8952b4a43a8aeb0,24.8,5.16,TRUE
3,map-3,EUR,supply_demand,89534ef186c4670,16.03,2.29,TRUE
3,map-3,EUR,supply_demand,8953677119ea92d,24.56,3.38,TRUE
3,map-3,EUR,supply_demand,895368e60c8aa20,24.54,4.65,TRUE
3,map-3,EUR,supply_demand,89540732721995c,24.61,4.56,TRUE
3,map-3,EUR,supply_demand,89540a864cd2353,22.44,4.7,TRUE
3,map-3,EUR,supply_demand,8954871dac70ffc,14.86,3.45,TRUE
3,map-3,EUR,supply_demand,89549061622bad1,23.38,4.78,TRUE
3,map-3,EUR,supply_demand,8954d956d3fb268,15.12,1.51,TRUE
3,map-3,EUR,supply_demand,89551a631bae6e1,14.27,4.24,TRUE
3,map-3,EUR,supply_demand,895537d3c3d4f0c,20.21,4.44,TRUE
3,map-3,EUR,supply_demand,8955bafd58c5b9d,21.47,4.21,TRUE
3,map-3,EUR,supply_demand,895638dab2da07f,19.08,4,TRUE
3,map-3,EUR,supply_demand,895654fae4307a4,21.11,2.39,TRUE
3,map-3,EUR,supply_demand,8956633fa14e47c,12.75,3.19,TRUE
3,map-3,EUR,supply_demand,89566a61906a469,19.79,1.67,TRUE
3,map-3,EUR,supply_demand,895761fc8d61fca,14.74,2.72,TRUE
3,map-3,EUR,supply_demand,895763920075348,31.5,3.44,TRUE
3,map-3,EUR,supply_demand,89578d8b47b8176,14.53,4.3,TRUE
3,map-3,EUR,supply_demand,8957b4ce58b3d8a,16.73,4.71,TRUE
3,map-3,EUR,supply_demand,89581174f1d0395,16.62,4.25,TRUE
3,map-3,EUR,supply_demand,89581cb491ebcaa,21.33,1.58,TRUE
3,map-3,EUR,supply_demand,8958e5907cadb23,19.06,4.56,TRUE
3,map-3,EUR,supply_demand,8958f4d47f405f7,21.21,4.39,TRUE
3,map-3,EUR,supply_demand,895927ae383c386,16.7,1.59,TRUE
3,map-3,EUR,supply_demand,895948366342785,16.91,3.63,TRUE
3,map-3,EUR,supply_demand,895aa505d2c60dc,25.24,4.46,TRUE
3,map-3,EUR,supply_demand,895aa70006d4c9e,13.91,2.46,TRUE
3,map-3,EUR,supply_demand,895ae243d0cc5d6,11.46,4.17,TRUE
3,map-3,EUR,supply_demand,895aec12f2fc84d,25.22,4.72,TRUE
3,map-3,EUR,supply_demand,895b07ee2e85b9b,22.07,1.59,TRUE
3,map-3,EUR,supply_demand,895b1408b76f311,32.72,2.09,TRUE
3,map-3,EUR,supply_demand,895b20ebf7ef0f7,28.33,1.89,TRUE
3,map-3,EUR,supply_demand,895b41177f7e8fa,20.68,1.34,TRUE
3,map-3,EUR,supply_demand,895bb902108df10,23.9,2.66,TRUE
3,map-3,EUR,supply_demand,895bc028195bebc,19.9,4.92,TRUE
3,map-3,EUR,supply_demand,895bc32bd080633,24.69,5.25,TRUE
3,map-3,EUR,supply_demand,895bc8cbf5d68da,19.12,2.01,TRUE
3,map-3,EUR,supply_demand,895c32b46848832,15.9,4.9,TRUE
3,map-3,EUR,supply_demand,895c625890f3424,26.64,3.12,TRUE
3,map-3,EUR,supply_demand,895cdc12313aef9,21.14,3.47,TRUE
3,map-3,EUR,supply_demand,895d34014a26eab,14.19,5.42,TRUE
3,map-3,EUR,supply_demand,895da4e3b5b7981,24.54,5.24,TRUE
3,map-3,EUR,supply_demand,895dc22cfe3d409,19.73,5.07,TRUE
3,map-3,EUR,supply_demand,895dd78e5d177e2,19.25,2.22,TRUE
3,map-3,EUR,supply_demand,895de2541873f8c,19.81,4.01,TRUE
3,map-3,EUR,supply_demand,895de466bad7221,17.31,2.19,TRUE
3,map-3,EUR,supply_demand,895e00a141915ae,19.09,4.11,TRUE
3,map-3,EUR,supply_demand,895e2e4952bc9c9,26.03,1.87,TRUE
3,map-3,EUR,supply_demand,895e460d9d6a5c6,20.11,2.4,TRUE
3,map-3,EUR,supply_demand,895e6305c6acf57,26.52,1.8,TRUE
3,map-3,EUR,supply_demand,895ed0ab2595221,10.19,4.13,TRUE
3,map-3,EUR,supply_demand,895ee20107ead80,18.11,2.74,TRUE
3,map-3,EUR,supply_demand,895f3783d4b8536,17.84,5.26,TRUE
3,map-3,EUR,supply_demand,895f70c5bf11d1f,14.82,5.08,TRUE
3,map-3,EUR,supply_demand,895ff667ccfb3bc,24.6,2.96,TRUE
3,map-3,EUR,supply_demand,896000d1a335ea2,18.18,4.25,TRUE
3,map-3,EUR,supply_demand,896013944c969e4,16.2,2.55,TRUE
3,map-3,EUR,supply_demand,8960184dd1aa6c0,25.06,3.51,TRUE
3,map-3,EUR,supply_demand,896054d79a4a015,24.46,4.47,TRUE
3,map-3,EUR,supply_demand,8960df752d4e2d0,19.4,5.46,TRUE
3,map-3,EUR,supply_demand,8960e3cc14cfc80,30.25,2.28,TRUE
3,map-3,EUR,supply_demand,89610b45e3fac5d,28.51,5.27,TRUE
3,map-3,EUR,supply_demand,89612a1dace6106,25.35,4.42,TRUE
3,map-3,EUR,supply_demand,8961523f5394620,17.25,5.27,TRUE
3,map-3,EUR,supply_demand,89616a87f610a79,20.63,1.51,TRUE
3,map-3,EUR,supply_demand,89616c9f8c477f8,18.81,2.5,TRUE
3,map-3,EUR,supply_demand,8961c693000c4f4,21.53,4.37,TRUE
3,map-3,EUR,supply_demand,896209798da4323,16.07,5.39,TRUE
3,map-3,EUR,supply_demand,896229d3b7322e4,15.64,2.9,TRUE
3,map-3,EUR,supply_demand,8962a675eacfa4a,19.44,3.8,TRUE
3,map-3,EUR,supply_demand,8962d17992b8901,27.05,3.45,TRUE
3,map-3,EUR,supply_demand,8963432b8eb79ce,14.16,5.05,TRUE
3,map-3,EUR,supply_demand,89641cd9f06b9af,12.97,1.94,TRUE
3,map-3,EUR,supply_demand,896421ce2fc40e3,14.22,3.47,TRUE
3,map-3,EUR,supply_demand,89646643ae6fbc4,24.26,4.14,TRUE
3,map-3,EUR,supply_demand,8964698844becc6,20.66,4.41,TRUE
3,map-3,EUR,supply_demand,8964a7da03e805b,20.77,1.67,TRUE
3,map-3,EUR,supply_demand,8964bc472799ad7,26.75,1.84,TRUE
3,map-3,EUR,supply_demand,896504a281d6ac5,26.27,2.57,TRUE
3,map-3,EUR,supply_demand,89652f15a7d820c,20.39,5.24,TRUE
3,map-3,EUR,supply_demand,89654ce9e393476,21.73,2.9,TRUE
3,map-3,EUR,supply_demand,8965a61ff56705a,19.96,4.33,TRUE
3,map-3,EUR,supply_demand,89663ba0a1514e6,21.79,1.43,TRUE
3,map-3,EUR,supply_demand,896668fe9449d00,16.68,5.11,TRUE
3,map-3,EUR,supply_demand,89666a0d5706736,22.92,4.88,TRUE
3,map-3,EUR,supply_demand,8966744786eb5ca,19.69,1.43,TRUE
3,map-3,EUR,supply_demand,896691d476c48ab,17.94,5.41,TRUE
3,map-3,EUR,supply_demand,8966b042d75702f,24.08,1.82,TRUE
3,map-3,EUR,supply_demand,8967238dc6cb720,24.18,2.57,TRUE
3,map-3,EUR,supply_demand,89673e9f17ea12f,16.81,5.09,TRUE
3,map-3,EUR,supply_demand,89679f80529d803,17.74,3.66,TRUE
3,map-3,EUR,supply_demand,8967a0b5eed162b,14.42,1.96,TRUE
3,map-3,EUR,supply_demand,8967afa88992207,21.52,2.87,TRUE
3,map-3,EUR,supply_demand,8967e77b3ce0479,17.94,2.54,TRUE
3,map-3,EUR,supply_demand,8967fb5684a8dd8,21.23,4.37,TRUE
3,map-3,EUR,supply_demand,8968a9e0f19385a,26.24,2.35,TRUE
3,map-3,EUR,supply_demand,8968b5ddccb8742,22.97,5.3,TRUE
3,map-3,EUR,supply_demand,8968f7f1203586f,21.5,2.23,TRUE
3,map-3,EUR,supply_demand,8969353d5007125,13.39,3.23,TRUE
3,map-3,EUR,supply_demand,8969a612794c434,31.45,3.41,TRUE
3,map-3,EUR,supply_demand,8969acd54a3a0f6,22.02,4.62,TRUE
3,map-3,EUR,supply_demand,8969dd86a45bdbb,25.31,1.83,TRUE
3,map-3,EUR,supply_demand,896a73dd1c10133,29.6,5.4,TRUE
3,map-3,EUR,supply_demand,896abc86dd6dfb1,8.5,4.36,TRUE
3,map-3,EUR,supply_demand,896ad2ad6b15cf0,21.06,4.31,TRUE
3,map-3,EUR,supply_demand,896afc9df3e4fcb,20.52,2.07,TRUE
3,map-3,EUR,supply_demand,896b1e49f1bd513,14.92,3.57,TRUE
3,map-3,EUR,supply_demand,896b2e99661421e,26.69,2.72,TRUE
3,map-3,EUR,supply_demand,896b3cabe69c02f,21.54,2.94,TRUE
3,map-3,EUR,supply_demand,896b59b4426434f,24.51,2.31,TRUE
3,map-3,EUR,supply_demand,896b87f81b790e8,18.47,2.03,TRUE
3,map-3,EUR,supply_demand,896bd8c46389254,12.15,4.98,TRUE
3,map-3,EUR,supply_demand,896c07d147683b1,23.26,1.63,TRUE
3,map-3,EUR,supply_demand,896c2ac6abcbeb3,11.65,3.98,TRUE
3,map-3,EUR,supply_demand,896c3f9240c10f1,16.27,5.24,TRUE
3,map-3,EUR,supply_demand,896c69bc5f5aa34,28.42,1.43,TRUE
3,map-3,EUR,supply_demand,896c78e69ebd7ad,14.68,3.83,TRUE
3,map-3,EUR,supply_demand,896c9679bded92a,21.01,2.35,TRUE
3,map-3,EUR,supply_demand,896cb27020ee279,9.03,3.61,TRUE
3,map-3,EUR,supply_demand,896cd847e7b5bd3,20.74,3.1,TRUE
3,map-3,EUR,supply_demand,896d175a75d7d85,25.16,3.9,TRUE
3,map-3,EUR,supply_demand,896d20358c94b79,11.24,1.64,TRUE
3,map-3,EUR,supply_demand,896d345e39ae9fb,18.03,2.4,TRUE
3,map-3,EUR,supply_demand,896dfd419a3116f,11.9,1.62,TRUE
3,map-3,EUR,supply_demand,896e2c06e8d6a4b,10.81,3.73,TRUE
3,map-3,EUR,supply_demand,896ec4aaada1da0,30.43,5.32,TRUE
3,map-3,EUR,supply_demand,896f1226c7cc5ec,25.27,4.8,TRUE
3,map-3,EUR,supply_demand,896f23cca424b50,24.05,5.42,TRUE
3,map-3,EUR,supply_demand,896f3a8a2cd1820,22.94,2.71,TRUE
3,map-3,EUR,supply_demand,896f4d91a8a9f15,18.18,4.01,TRUE
3,map-3,EUR,supply_demand,896f52ebd837a7a,20.01,3.73,TRUE
3,map-3,EUR,supply_demand,896f99bc9864934,15.52,4.26,TRUE
3,map-3,EUR,supply_demand,897076cd7c3d3c7,23.13,3.52,TRUE
3,map-3,EUR,supply_demand,897090c46c0b583,26.83,4.5,TRUE
3,map-3,EUR,supply_demand,897099df27d9467,18.95,5.21,TRUE
3,map-3,EUR,supply_demand,89714c8a7423c5f,25.62,4.94,TRUE
3,map-3,EUR,supply_demand,8971abf6b71dfb6,15.3,3.96,TRUE
3,map-3,EUR,supply_demand,8971c8a09f06d11,15.44,4.77,TRUE
3,map-3,EUR,supply_demand,89725d7441b761c,15.42,4.45,TRUE
3,map-3,EUR,supply_demand,8972629c2409a0d,23.66,4.57,TRUE
3,map-3,EUR,supply_demand,897268e2353c6d6,18.18,1.87,TRUE
3,map-3,EUR,supply_demand,89731bebf8ca3c9,28.89,3.26,TRUE
3,map-3,EUR,supply_demand,897382a0936e8eb,18.88,4.36,TRUE
3,map-3,EUR,supply_demand,8973a33eb06cce2,19.87,5.43,TRUE
3,map-3,EUR,supply_demand,8973bd726dc0e0b,22.1,4.23,TRUE
3,map-3,EUR,supply_demand,8973bf83760dc5a,20.16,5.38,TRUE
3,map-3,EUR,supply_demand,8973e43e0708395,27.19,4.79,TRUE
3,map-3,EUR,supply_demand,89743aa7ea7a170,14.89,3.16,TRUE
3,map-3,EUR,supply_demand,8974cb012e39345,26.26,3.54,TRUE
3,map-3,EUR,supply_demand,8975dc0f770c09c,23.05,4.37,TRUE
3,map-3,EUR,supply_demand,8975f12f37c5a8a,18.15,2.29,TRUE
3,map-3,EUR,supply_demand,8976148d62d4517,26.06,1.32,TRUE
3,map-3,EUR,supply_demand,897624f0af0486e,10.08,2.75,TRUE
3,map-3,EUR,supply_demand,89768ce6b5ddf53,19.05,3.86,TRUE
3,map-3,EUR,supply_demand,89769b3d6bb613e,14.41,4.4,TRUE
3,map-3,EUR,supply_demand,8976c6eb0e746ab,16.72,4.23,TRUE
3,map-3,EUR,supply_demand,8976da490a41326,23,3.95,TRUE
3,map-3,EUR,supply_demand,897779283452e3d,21.46,1.56,TRUE
3,map-3,EUR,supply_demand,8977816cc94ac25,17.13,4.46,TRUE
3,map-3,EUR,supply_demand,8977defe17a40cf,18.96,4.97,TRUE
3,map-3,EUR,supply_demand,8977e5fac9a7a24,29.29,2.4,TRUE
3,map-3,EUR,supply_demand,897868fe55fd5d6,26.31,3.33,TRUE
3,map-3,EUR,supply_demand,8978deeda515498,18.24,4.03,TRUE
3,map-3,EUR,supply_demand,89791602ade67e0,18.03,4.75,TRUE
3,map-3,EUR,supply_demand,89796013945be30,14.1,4.62,TRUE
3,map-3,EUR,supply_demand,8979b87d2c5cf98,22.45,5.12,TRUE
3,map-3,EUR,supply_demand,897a44f0e88466e,16.9,1.49,TRUE
3,map-3,EUR,supply_demand,897a45aa41cafd4,18.34,2.91,TRUE
3,map-3,EUR,supply_demand,897a7b4c6567117,17.61,1.32,TRUE
3,map-3,EUR,supply_demand,897acfbae06bc1c,23.32,3.06,TRUE
3,map-3,EUR,supply_demand,897ae453144c5a0,26.6,4.85,TRUE
3,map-3,EUR,supply_demand,897afeb4084376b,19.01,2.23,TRUE
3,map-3,EUR,supply_demand,897b01ea6c1ef16,24.77,3.7,TRUE
3,map-3,EUR,supply_demand,897b49891a2dc52,26.45,4.57,TRUE
3,map-3,EUR,supply_demand,897b58c8d2d58de,23.95,4.04,TRUE
3,map-3,EUR,supply_demand,897bbda9b001bff,22.32,1.3,TRUE
3,map-3,EUR,supply_demand,897c55aa31b8c84,25.21,2.42,TRUE
3,map-3,EUR,supply_demand,897c72f10d52604,17.3,3.68,TRUE
3,map-3,EUR,supply_demand,897c9c166e31067,18.15,2.43,TRUE
3,map-3,EUR,supply_demand,897ca5ce38c5816,17.59,4.13,TRUE
3,map-3,EUR,supply_demand,897d0a56526d2cc,23.65,5.3,TRUE
3,map-3,EUR,supply_demand,897d1713f08970f,25.66,4.48,TRUE
3,map-3,EUR,supply_demand,897d39048c0bd14,28.12,4.58,TRUE
3,map-3,EUR,supply_demand,897d3e8fec71879,16.58,2.47,TRUE
3,map-3,EUR,supply_demand,897d44ed17cceed,19.43,4.65,TRUE
3,map-3,EUR,supply_demand,897d4c77c277d3b,19.94,1.69,TRUE
3,map-3,EUR,supply_demand,897d66594455cd8,30.03,2.34,TRUE
3,map-3,EUR,supply_demand,897db21c9ede870,11.86,1.78,TRUE
3,map-3,EUR,supply_demand,897dddaf41be518,15.33,4.99,TRUE
3,map-3,EUR,supply_demand,897de6d4dd45b38,20.95,2.12,TRUE
3,map-3,EUR,supply_demand,897df7e0ca6a6f7,23.75,4.31,TRUE
3,map-3,EUR,supply_demand,897e1add013c5c3,13.65,5.21,TRUE
3,map-3,EUR,supply_demand,897e20cd81cecab,23.69,3.36,TRUE
3,map-3,EUR,supply_demand,897e6cf7353f897,18.05,3.45,TRUE
3,map-3,EUR,supply_demand,897e8119a91d1d7,14.53,1.59,TRUE
3,map-3,EUR,supply_demand,897e8f2928933e4,26.1,4.97,TRUE
3,map-3,EUR,supply_demand,897fe01ed0d6d1c,14.5,3.45,TRUE
3,map-3,EUR,supply_demand,8980367396781d5,12.82,2.24,TRUE
3,map-3,EUR,supply_demand,8980599434c1566,16.67,5.45,TRUE
3,map-3,EUR,supply_demand,898071cfbd235a6,18.44,3.57,TRUE
3,map-3,EUR,supply_demand,8980efc6fce2ed1,25.41,4.05,TRUE
3,map-3,EUR,supply_demand,89816025bceb924,23.23,4.82,TRUE
3,map-3,EUR,supply_demand,89816a89a59c6b0,17.55,4.24,TRUE
3,map-3,EUR,supply_demand,8981994dc11ec54,15.91,2.09,TRUE
3,map-3,EUR,supply_demand,8981d8477fbcaee,12.82,3.35,TRUE
3,map-3,EUR,supply_demand,8982292711b78f1,20.44,2.92,TRUE
3,map-3,EUR,supply_demand,89825f4a623f658,34.56,4.1,TRUE
3,map-3,EUR,supply_demand,89834233ad9394c,23.08,1.81,TRUE
3,map-3,EUR,supply_demand,89837c4d3bd7b56,19.71,2.61,TRUE
3,map-3,EUR,supply_demand,89838191748d8d1,29.14,4.81,TRUE
3,map-3,EUR,supply_demand,8983bfc4736b578,23.67,3.59,TRUE
3,map-3,EUR,supply_demand,8983c223201ec9f,18.38,3.39,TRUE
3,map-3,EUR,supply_demand,898486fa81b2d95,16.25,4.7,TRUE
3,map-3,EUR,supply_demand,898493787bc78ab,14.17,3.25,TRUE
3,map-3,EUR,supply_demand,8984ae26bc011be,23.94,1.85,TRUE
3,map-3,EUR,supply_demand,8984df02e6ee12a,19.22,4.83,TRUE
3,map-3,EUR,supply_demand,898542d718e8179,31.11,1.3,TRUE
3,map-3,EUR,supply_demand,89855321fe50b90,16.31,4.86,TRUE
3,map-3,EUR,supply_demand,898569b1ffc0b21,12.92,1.3,TRUE
3,map-3,EUR,supply_demand,89859711784bcb8,23.37,3.18,TRUE
3,map-3,EUR,supply_demand,8985a2319bbdb58,17.21,1.33,TRUE
3,map-3,EUR,supply_demand,898612c0417055b,22.56,5.03,TRUE
3,map-3,EUR,supply_demand,89861b8290e167a,31.95,3.45,TRUE
3,map-3,EUR,supply_demand,89862a553f1d902,21.37,4.73,TRUE
3,map-3,EUR,supply_demand,898679c8ebc4529,15.54,1.97,TRUE
3,map-3,EUR,supply_demand,8986ed19affc3a6,25.29,4.66,TRUE
3,map-3,EUR,supply_demand,8987643537e5b89,21.16,1.84,TRUE
